"","Name","UWIN.Code","Start.Date","End.Date","Num.Days","Notes","states_abbrev","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","mean_daily_visits","median_daily_visits","mean_weekday_visits","mean_weekend_visits","restaurant_count","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlight_avg","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","buffer_size","X","BURDEN_RESCALED_AV_PCT","BURDEN_RESCALED_MAX_PCT","MAX_POLL_RAW","MEAN_POLL_RAW","OGBURDEN_AV","OGBURDEN_MAX","geometry"
"101","Marcus Home",NA,"01/27/2023","02/03/2023",7,"","CA",93686.6666666667,38.3,13.2194871582042,1846.22148182128,782.862978782511,13675.25,13463,13694.5,13617.5,1,501.306080427096,0.0159643616745102,31401.5737458214,42.0975870911637,52.5714285714286,0.184308624944231,55.6750573446584,3.32964695984182,"Urban and Built-up",14.4499998092651,128.8,0.892295598983765,16,173.4572812,167.0771592,6.380122,160,394.974675863384,100,59,69.91869919,83.7398374,51.87585032,41.80509134,69.91869919,65.85365854,c(-122.334858, 37.985175)
"102","Marcus Home",NA,"01/27/2023","02/03/2023",7,"","CA",93686.6666666667,38.3,13.2194871582042,1846.22148182128,782.862978782511,13675.25,13463,13694.5,13617.5,1,501.306080427096,0.0159643616745102,31401.5737458214,42.0975870911637,52.5714285714286,0.184308624944231,55.6750573446584,3.32964695984182,"Urban and Built-up",14.4499998092651,128.8,0.892295598983765,18.1666666666667,254.4361519,254.4361519,0,754,394.974675863384,100,59,69.91869919,83.7398374,51.87585032,41.80509134,69.91869919,65.85365854,c(-122.334858, 37.985175)
"103","Marina Bay Park","MBP","11/24/2023","12/11/2023",17,"","CA",118711,45.9,47.4766844194945,822.571803040321,480.001806400797,5146.83333333333,5001,5460.25,4520,1,552.781637845154,0.0176036284779923,31401.5737457895,57.4192860724982,38.5405405405405,0.221310242503365,4.35271617912111,3.80660675406539,"Urban and Built-up",14.25,127.8,0.883501648902893,14.6666666666667,1878.5320365,490.0877618,1388.4442747,1722,1775.7334989535,100,60,62.60162602,34.14634146,51.30386555,51.30386555,82.11382114,65.04065041,c(-122.34515, 37.91472)
"104","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",101377.5,46.6,52.1763622576102,3683.53782985051,1774.38404571647,12062.3333333333,12095,12281.8181818182,11458.75,1,357.209518170641,0.0113755291713281,31401.573745772,57.971306073303,56.6875,0.158798407373063,64.7809175763811,3.57175350603552,"Urban and Built-up",14.25,106.3,0.927829444408417,14.6666666666667,58.3934365,58.3934365,0,528,698.792370749403,100,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"105","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",101377.5,46.6,52.1763622576102,3683.53782985051,1774.38404571647,12062.3333333333,12095,12281.8181818182,11458.75,1,357.209518170641,0.0113755291713281,31401.573745772,57.971306073303,56.6875,0.158798407373063,64.7809175763811,3.57175350603552,"Urban and Built-up",14.25,106.3,0.927829444408417,17,59.0858107,59.0858107,0,612,698.792370749403,100,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"106","McKinley Park",NA,"11/30/2023","12/07/2023",7,"Failed site","CA",95625,40,36.6156836183014,6193.28148303895,2353.40940500692,30427.75,29288,29489.6666666667,33242,1,613.055449088392,0.0195230804052103,31401.5737457487,37.0893240856269,51.1944444444444,0.174577394856265,6.75133433796111,3.49723504056626,"Urban and Built-up",14.25,101.5,0.891668051481247,18.3333333333333,51.0184899,51.0184899,0,482,1409.21361771363,100,62,55.28455285,64.22764228,59.45572381,46.47651102,75.6097561,82.92682927,c(-122.24444, 37.7706)
"107","McKinley Park",NA,"11/30/2023","12/07/2023",7,"Failed site","CA",95625,40,36.6156836183014,6193.28148303895,2353.40940500692,30427.75,29288,29489.6666666667,33242,1,613.055449088392,0.0195230804052103,31401.5737457487,37.0893240856269,51.1944444444444,0.174577394856265,6.75133433796111,3.49723504056626,"Urban and Built-up",14.25,101.5,0.891668051481247,15.1666666666667,62.4824473,62.4824473,0,877,1409.21361771363,100,62,55.28455285,64.22764228,59.45572381,46.47651102,75.6097561,82.92682927,c(-122.24444, 37.7706)
"108","McLaughlin Eastshore State Park","MESP","11/29/2023","12/13/2023",14,"","CA",125087,34.8,45.7402812241522,378.83679369384,217.813628453213,14548.6,13653,13282.3636363636,18030.75,1,NA,NA,31401.5737458055,111.348532897997,12.8055555555556,0.173091689321101,3.08966548918662,3.03495316217235,"Urban and Built-up",14.3000001907349,119.15,0.777172803878784,19.5,2268.6782265,819.5938821,1449.0843444,556,1359.22967719528,100,63,82.92682927,70.73170732,60.13210098,58.38493484,95.12195122,83.7398374,c(-122.30742, 37.87153)
"109","Merrill Home",NA,"01/26/2023","02/10/2023",15,"IOR","CA",190734.5,47.2,63.0838463171301,3093.27715061169,1103.92742971594,3861.5,3793.5,3989.33333333333,3478,1,772.018143183962,0.0245853328700378,31401.5737458174,14.5284869198311,43.1666666666667,0.195684936119442,114.285242254084,2.45942312457285,"Urban and Built-up",14.0999999046326,114.25,0.867839634418488,15.8333333333333,105.3990224,105.3990224,0,625,697.037348118815,100,64,42.27642276,18.69918699,34.38327414,32.17710731,35.77235772,19.51219512,c(-122.233913, 37.839858)
"110","Merrill Home",NA,"01/26/2023","02/10/2023",15,"IOR","CA",190734.5,47.2,63.0838463171301,3093.27715061169,1103.92742971594,3861.5,3793.5,3989.33333333333,3478,1,772.018143183962,0.0245853328700378,31401.5737458174,14.5284869198311,43.1666666666667,0.195684936119442,114.285242254084,2.45942312457285,"Urban and Built-up",14.0999999046326,114.25,0.867839634418488,15.5,102.3483258,102.3483258,0,543,697.037348118815,100,64,42.27642276,18.69918699,34.38327414,32.17710731,35.77235772,19.51219512,c(-122.233913, 37.839858)
"111","Metropolitan Golf Links",NA,"12/01/2023","12/15/2023",14,"","CA",NA,NA,NA,0,0,18828,18962,18593.0909090909,19474,1,54.6488742088147,0.00174032278290249,31401.5737458037,99.0378697527515,69.9444444444444,0.246860021498821,5.67014869054158,3.48658420876518,"Urban and Built-up",14.3500003814697,97.6,0.811660706996918,3.66666666666667,3284.5456154,2631.9503147,652.5953007,0,1438.76775247848,100,65,93.49593496,79.67479675,61.08829774,61.03340788,100,96.74796748,c(-122.1930927, 37.7197482)
"112","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",110875.333333333,39.4333333333333,68.2385981310163,5216.78871556024,2487.09341462545,22022.1428571429,21769,22203.2,21569.5,1,623.105112907668,0.019843117353021,31401.5737458109,66.0497671072358,54.2857142857143,0.162092183535823,97.1863446916853,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,15.3333333333333,54.4895036,54.4895036,0,310,646.143917277475,100,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"113","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",110875.333333333,39.4333333333333,68.2385981310163,5216.78871556024,2487.09341462545,22022.1428571429,21769,22203.2,21569.5,1,623.105112907668,0.019843117353021,31401.5737458109,66.0497671072358,54.2857142857143,0.162092183535823,97.1863446916853,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,17,71.2245982,71.2245982,0,618,646.143917277475,100,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"114","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",110875.333333333,39.4333333333333,68.2385981310163,5216.78871556024,2487.09341462545,22022.1428571429,21769,22203.2,21569.5,1,623.105112907668,0.019843117353021,31401.5737458109,66.0497671072358,54.2857142857143,0.162092183535823,97.1863446916853,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,19.3333333333333,35.6098281,35.6098281,0,315,646.143917277475,100,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"115","Miller Knox-Crest Trail","MK-CT","11/24/2023","12/02/2023",8,"IOR","CA",136250,56.3,65.2542372881356,348.5553639117,189.88040443155,1708.33333333333,1652,1907.5,1310,1,453.83107233965,0.0144524945155105,31401.5737458053,31.419609394705,26.9428571428571,0.222923961426751,28.4746385983058,3.48320453068598,"Urban and Built-up",NA,130.4,NA,8.33333333333333,2078.9439741,1135.9130167,943.0309574,931,1277.49029666734,100,67,86.99186992,52.03252033,60.52621317,60.52621317,96.74796748,91.8699187,c(-122.37392, 37.91637)
"116","Miller Knox-Pickleweed","MK-PW","11/24/2023","12/02/2023",8,"","CA",136250,56.3,65.2542372881356,348.5553639117,189.88040443155,7100,7100,7100,NA,1,NA,NA,31401.5737457664,111.132011156685,23.9722222222222,0.189868626495011,2.84218988058771,1.34814035469907,"Urban and Built-up",NA,132.8,NA,8.33333333333333,2078.9439741,1135.9130167,943.0309574,931,1277.49029666734,100,68,86.99186992,52.03252033,60.52621317,60.52621317,96.74796748,91.8699187,c(-122.38757, 37.91243)
"117","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",114277,52.55,53.7007982383705,2604.93810492653,1099.45811671742,18714.0625,18574,18264.1818181818,19703.8,1,468.295182951388,0.014913111895057,31401.573745759,67.3779435505059,46.6756756756757,0.208738212544977,46.1007426192121,2.92294452256356,"Urban and Built-up",14.3500003814697,129.6,0.926953881978989,18.3333333333333,76.1305216,76.1305216,0,399,488.521859577132,100,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"118","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",114277,52.55,53.7007982383705,2604.93810492653,1099.45811671742,18714.0625,18574,18264.1818181818,19703.8,1,468.295182951388,0.014913111895057,31401.573745759,67.3779435505059,46.6756756756757,0.208738212544977,46.1007426192121,2.92294452256356,"Urban and Built-up",14.3500003814697,129.6,0.926953881978989,14.6666666666667,66.0985087,66.0985087,0,351,488.521859577132,100,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"119","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",114277,52.55,53.7007982383705,2604.93810492653,1099.45811671742,18714.0625,18574,18264.1818181818,19703.8,1,468.295182951388,0.014913111895057,31401.573745759,67.3779435505059,46.6756756756757,0.208738212544977,46.1007426192121,2.92294452256356,"Urban and Built-up",14.3500003814697,129.6,0.926953881978989,13.8333333333333,50.8121614,50.8121614,0,399,488.521859577132,100,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"120","Mirmalek Home",NA,"11/23/2022","12/07/2022",14,"","CA",222313,48.45,57.0458414256651,1068.29934279111,455.6330594233,3720.2,3664,3580.09090909091,4105.5,1,855.999527420548,0.0272597652063493,31401.5737458065,69.2127140360205,45.3714285714286,0.18301455107619,162.601466785778,2.57641452989972,"Urban and Built-up",14.0500001907349,118.1,0.83075213432312,9.5,544.445314,544.445314,0,1161,504.102549711032,100,70,28.45528455,19.51219512,34.38327414,27.72027739,22.76422764,19.51219512,c(-122.226323, 37.844884)
"121","Mirmalek Home",NA,"11/23/2022","12/07/2022",14,"","CA",222313,48.45,57.0458414256651,1068.29934279111,455.6330594233,3720.2,3664,3580.09090909091,4105.5,1,855.999527420548,0.0272597652063493,31401.5737458065,69.2127140360205,45.3714285714286,0.18301455107619,162.601466785778,2.57641452989972,"Urban and Built-up",14.0500001907349,118.1,0.83075213432312,11.6666666666667,251.2329946,244.9882834,6.2447112,616,504.102549711032,100,70,28.45528455,19.51219512,34.38327414,27.72027739,22.76422764,19.51219512,c(-122.226323, 37.844884)
"122","Monarch Bay Golf Club",NA,"11/28/2023","12/05/2023",7,"IOR","CA",108659,41.4,29.8454221165279,815.17177631721,470.893294870849,8825.75,8404,7933.16666666667,11503.5,1,489.890701416398,0.0156008327921086,31401.5737457427,47.4578660188227,50.0555555555556,0.221188652763764,4.15145390033722,2.20943669906398,"Urban and Built-up",14.3500003814697,99,0.701546430587769,14.1666666666667,682.0266404,141.1316592,540.8949812,432,1569.3788958838,100,71,56.91056911,69.10569106,61.00003949,43.30442354,71.54471545,95.93495935,c(-122.185248, 37.694999)
"123","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",79040,34.8,41.9385993970344,5555.80825609003,2619.11713852533,20952.1666666667,22322.5,20328.2222222222,22824,2,1022.95381298111,0.0325765141983592,31401.5737458072,35.809893678594,67.1666666666667,0.128081194791989,16.8043115527131,3.53850746162893,"Urban and Built-up",14.2833334604899,116.233333333333,0.918669551610947,14.8333333333333,38.9417245,38.9417245,0,365,1550.99922500511,100,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"124","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",79040,34.8,41.9385993970344,5555.80825609003,2619.11713852533,20952.1666666667,22322.5,20328.2222222222,22824,2,1022.95381298111,0.0325765141983592,31401.5737458072,35.809893678594,67.1666666666667,0.128081194791989,16.8043115527131,3.53850746162893,"Urban and Built-up",14.2833334604899,116.233333333333,0.918669551610947,17.3333333333333,68.182303,68.182303,0,757,1550.99922500511,100,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"125","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",79040,34.8,41.9385993970344,5555.80825609003,2619.11713852533,20952.1666666667,22322.5,20328.2222222222,22824,2,1022.95381298111,0.0325765141983592,31401.5737458072,35.809893678594,67.1666666666667,0.128081194791989,16.8043115527131,3.53850746162893,"Urban and Built-up",14.2833334604899,116.233333333333,0.918669551610947,16.1666666666667,57.9417377,57.9417377,0,694,1550.99922500511,100,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"126","Neumann Home",NA,"11/06/2023","11/22/2023",16,"","CA",151393,43.5,66.9793621013133,4467.14241387732,1801.56360724271,36643.2941176471,37433,36232.5384615385,37978.25,1,396.195343410568,0.0126170537380583,31401.5737458165,28.688173659975,54.6666666666667,0.16772303009166,52.7120950005271,2.94423170744226,"Urban and Built-up",14.3000001907349,120.3,0.934234499931335,15,68.2512439,68.2512439,0,477,412.638026727045,100,73,36.58536585,32.5203252,42.70250638,35.08540885,48.7804878,51.2195122,c(-122.275755, 37.878494)
"127","Nicholl Park",NA,"11/27/2023","12/11/2023",14,"","CA",80878,37.6,8.90238239197076,3193.62215952808,1085.88075507291,15306.4,15219,14769.2727272727,16783.5,1,387.341254490802,0.0123350905157583,31401.5737457271,63.6551693644009,32.46875,0.224493393697489,15.0302062810853,3.37073226963036,"Urban and Built-up",14.3500003814697,128.1,0.92610114812851,16.8333333333333,83.7639348,83.7639348,0,349,380.390834252985,100,74,99.18699187,98.37398374,56.59650758,48.06415558,78.04878049,77.23577236,c(-122.3403681, 37.9314647)
"128","Nicholl Park",NA,"11/27/2023","12/11/2023",14,"","CA",80878,37.6,8.90238239197076,3193.62215952808,1085.88075507291,15306.4,15219,14769.2727272727,16783.5,1,387.341254490802,0.0123350905157583,31401.5737457271,63.6551693644009,32.46875,0.224493393697489,15.0302062810853,3.37073226963036,"Urban and Built-up",14.3500003814697,128.1,0.92610114812851,16,80.5691789,80.5691789,0,455,380.390834252985,100,74,99.18699187,98.37398374,56.59650758,48.06415558,78.04878049,77.23577236,c(-122.3403681, 37.9314647)
"129","North Richmond Ballpark","NRB","11/08/2023","11/22/2023",14,"","CA",47172,29.2,5.31158511083229,405.057765783948,118.094306362362,7182.6,7215,7027.45454545455,7609.25,1,384.720804608087,0.012251640880259,31401.5737457653,47.0841323206749,32.5555555555556,0.274319869420021,5.75690136886224,3.06311789789661,"Urban and Built-up",14.3500003814697,129.9,0.892365515232086,11.5,1552.7326633,1213.844156,338.8885073,874,991.851895671353,100,75,94.30894309,99.18699187,60.52621317,57.4118888,94.30894309,91.8699187,c(-122.36488, 37.96078)
"130","Ochoa Home",NA,"12/08/2023","12/22/2023",14,"","CA",119939,36.8,30.2250803858521,2952.22786712826,883.670496407468,7329,7151,6778.72727272727,8842.25,1,167.038753593844,0.00531943892195128,31401.5737457834,18.2889014311568,37.3125,0.211528763874077,17.691794450893,2.09543029353501,"Urban and Built-up",14.75,123.2,0.82755172252655,14.5,183.2824714,157.4763358,25.8061356,670,3219.41693639084,100,76,71.54471545,60.97560976,42.25086926,38.27008345,58.53658537,49.59349593,c(-122.2953581, 38.0093192)
"131","Osborne Home",NA,"12/01/2023","12/15/2023",14,"","CA",113750,48.2,25.6792275072182,1407.45267477787,497.410046874729,8565,8565,8565,NA,1,772.618705956978,0.0246044581144664,31401.5737458046,14.7221120849639,53.2,0.173814445901244,133.482208606809,2.03987205786971,"Urban and Built-up",14.0500001907349,102.6,0.643657028675079,12.8333333333333,157.7241771,157.7241771,0,396,966.264620565635,100,77,32.5203252,10.56910569,37.48539346,33.99515574,45.52845528,34.95934959,c(-122.1263676, 37.7533085)
"132","Osborne Home",NA,"12/01/2023","12/15/2023",14,"","CA",113750,48.2,25.6792275072182,1407.45267477787,497.410046874729,8565,8565,8565,NA,1,772.618705956978,0.0246044581144664,31401.5737458046,14.7221120849639,53.2,0.173814445901244,133.482208606809,2.03987205786971,"Urban and Built-up",14.0500001907349,102.6,0.643657028675079,6,609.8899961,609.8899961,0,971,966.264620565635,100,77,32.5203252,10.56910569,37.48539346,33.99515574,45.52845528,34.95934959,c(-122.1263676, 37.7533085)
"133","Oyster Bay Regional Shoreline","OBRS","11/30/2023","12/14/2023",14,"","CA",85331,33.3,13.3640552995392,487.786181007511,151.95754707783,4420.8,4532,4759.27272727273,3490,1,NA,NA,31401.5737458251,278.099123724227,6.51351351351351,0.258742082548972,14.9533791314988,2.58413982899197,"Urban and Built-up",14.3500003814697,98.9,0.770279467105865,13.5,1173.7650302,831.3644906,342.4005396,960,1438.76775247848,100,78,97.56097561,79.67479675,61.08829774,61.00135599,99.18699187,96.74796748,c(-122.194922, 37.706867)
"134","OZ Cali Trail",NA,"02/17/2023","02/24/2023",7,"","CA",NA,NA,15,0,0,4727.25,4267.5,4222.5,6241.5,1,NA,NA,31401.5737457494,260.246282263239,5.77777777777778,0.252495095540513,183.30962117513,1.93430565404922,"Urban and Built-up",14.0500001907349,101.5,0.685464024543762,8.83333333333333,384.5310896,384.5310896,0,5,832.299941069998,100,NA,NA,NA,NA,NA,NA,NA,c(-122.137289, 37.752537)
"135","OZ Creek",NA,"02/17/2023","03/11/2023",22,"","CA",NA,NA,15,0,0,7099.17391304348,7256,7534.5,6104.14285714286,1,NA,NA,31401.5737457755,186.399374631791,13.7878787878788,0.282008887631426,80.5300504593622,2.43525484955497,"Urban and Built-up",14.25,100.2,0.761401176452637,8.83333333333333,384.5310896,384.5310896,0,5,428.094479075636,100,80,50.40650407,40.6504065,37.48539346,36.53529895,53.65853659,34.95934959,c(-122.14673, 37.752737)
"136","OZ SEKI Gate",NA,"02/17/2023","03/11/2023",22,"","CA",NA,NA,15,0,0,12380.347826087,12619,12910.625,11168.2857142857,1,105.517870224642,0.00336027331237852,31401.5737457834,70.5951525393699,35.7272727272727,0.285293214151889,88.0737034025646,2.845885613973,"Urban and Built-up",14.25,98.4,0.761401176452637,8.83333333333333,384.5310896,384.5310896,0,5,428.094479075636,100,81,51.2195122,47.15447154,37.48539346,36.77394489,55.28455285,34.95934959,c(-122.146167, 37.748906)
"137","Phoenixx Home",NA,"01/27/2023","02/03/2023",7,"","CA",95864,50.55,36.0864373029633,1195.16214583008,507.450171396336,4191,4104.5,4228.5,4078.5,1,685.988592153184,0.0218456755609585,31401.5737457508,38.9938015985273,46.1142857142857,0.19854154679371,85.9607932681129,2.27379264221286,"Urban and Built-up",14.4499998092651,131.7,0.844157427549362,12.1666666666667,464.9142022,464.9142022,0,890,1588.95534929165,100,82,69.10569106,58.53658537,40.8486294,38.53451849,60.97560976,45.52845528,c(-122.291056, 37.980515)
"138","Phoenixx Home",NA,"01/27/2023","02/03/2023",7,"","CA",95864,50.55,36.0864373029633,1195.16214583008,507.450171396336,4191,4104.5,4228.5,4078.5,1,685.988592153184,0.0218456755609585,31401.5737457508,38.9938015985273,46.1142857142857,0.19854154679371,85.9607932681129,2.27379264221286,"Urban and Built-up",14.4499998092651,131.7,0.844157427549362,12.1666666666667,126.4835712,126.4835712,0,573,1588.95534929165,100,82,69.10569106,58.53658537,40.8486294,38.53451849,60.97560976,45.52845528,c(-122.291056, 37.980515)
"139","Picone Home",NA,"11/23/2022","12/07/2022",14,"","CA",34817,31.3,4.31861804222649,4683.0313973152,1763.79212174382,8781.2,8935,8790.27272727273,8756.25,1,461.524430590543,0.0146974936456022,31401.5737457823,37.415384215718,68.6857142857143,0.110477487069236,21.7617799182271,3.38236170396065,"Urban and Built-up",14.25,99.9,0.917117238044739,11.1666666666667,60.8547996,60.8547996,0,352,1798.89866675626,100,83,52.03252033,56.91056911,35.83212578,30.6057035,29.26829268,30.08130081,c(-122.16558, 37.761143)
"140","Point Isabel Regional Shoreline","PIRS","11/24/2023","12/02/2023",8,"","CA",94833,46,50.2966101694915,573.289810241531,422.051291987406,13626.1111111111,14075,12191.1666666667,16496,1,192.157849713119,0.00611937004395891,31401.5737457843,28.1247765740827,61.4594594594595,0.101925201456883,4.51737977862358,3.12598084248177,"Urban and Built-up",14.3500003814697,124.3,0.575869828462601,14.1666666666667,985.9201044,567.9798593,417.9402451,750,1319.22151078428,100,84,75.6097561,78.04878049,56.59650758,52.46078264,87.80487805,77.23577236,c(-122.32326, 37.89808)
"141","Point Molate Beach Park","PMBP","11/24/2023","12/02/2023",8,"","CA",107870,46.2,51.8557794273595,118.239006766146,67.9742409834698,1494,1494,1494,NA,1,390.304743307896,0.0124294644105395,31401.5737457632,12.0137579334374,26.3888888888889,0.123635687985838,11.6821425301688,1.49559686871338,"Urban and Built-up",NA,138.8,NA,10,4753.2687265,3046.313046,1706.9556805,864,3625.46821920173,100,85,86.99186992,52.03252033,60.52621317,60.52621317,96.74796748,91.8699187,c(-122.410266, 37.940785)
"142","Point Pinole East","PPE","11/08/2023","11/22/2023",14,"","CA",60100,38,3.42146189735614,153.463126397578,52.049577036512,2565.26666666667,2526,2768.63636363636,2006,1,NA,NA,31401.5737457664,110.801096146225,17.1875,0.263916456873157,10.4504047461918,3.29117874681459,"Urban and Built-up",NA,129.6,NA,11,3721.2251832,2459.3638139,1261.8613693,2692,958.508159360208,100,86,73.17073171,30.08130081,51.87585032,51.87585032,84.55284553,65.85365854,c(-122.35264, 38.00112)
"143","Point Pinole South","PPS","11/09/2023","11/15/2023",6,"","CA",60100,35.9,16.8838470382911,1512.66122111653,26.024788518256,2004.57142857143,1891,2147,1648.5,1,564.262519443435,0.0179692433255681,31401.5737457657,79.9344835836115,17.7714285714286,0.236616515766571,11.5838746265932,3.1201574153828,"Urban and Built-up",NA,129.5,NA,11,3721.2251832,2459.3638139,1261.8613693,2692,958.508159360208,100,87,73.17073171,30.08130081,51.87585032,51.87585032,84.55284553,65.85365854,c(-122.35696, 37.99319)
"144","Point Pinole West","PPW","11/08/2023","11/22/2023",14,"","CA",60100,38,3.42146189735614,153.463126397578,52.049577036512,1075,1075,1075,NA,1,151.920117339047,0.00483797782139288,31401.5737458069,76.1131421691193,0,0.318564331568318,14.8131804682992,0.634055260932588,"Urban and Built-up",NA,130.5,NA,11,3721.2251832,2459.3638139,1261.8613693,2692,1184.38730516924,100,88,73.17073171,30.08130081,51.87585032,51.87585032,84.55284553,65.85365854,c(-122.36557, 38.00415)
"145","Rifle Range Road Trailhead","RRR","11/19/2023","12/11/2023",22,"","CA",118194,45.9,34.784889821616,235.995010178032,93.3913902837234,5478.25,5468.5,5478.25,NA,1,106.262108989244,0.00338397399599975,31401.5737457965,80.2366395545841,1.97222222222222,0.357876599505544,171.980678279225,1.52511022941903,"Urban and Built-up",14.1499996185303,134.4,0.552838504314423,10.5,2208.2724076,2208.2724076,0,966,967.770809066389,100,89,37.39837398,45.52845528,33.35097919,25.11595866,14.63414634,11.38211382,c(-122.29759, 37.9345)
"146","Roberts Regional-Graham Trail","RR-GT","11/06/2023","11/13/2023",7,"","CA",151532,48.6,53.0748139443792,30.6590256605474,11.6819760153533,8566,8566,8566,NA,1,NA,NA,31401.5737457739,182.608420122097,0,0.345860017958113,401.205055600121,1.09638511349342,"Urban and Built-up",13.5500001907349,120.2,0.611993908882141,5.5,20001.5524954,19136.5757331,864.9767623,1180,1392.47796553475,100,90,2.43902439,11.38211382,28.7144566,21.27916939,7.317073171,4.06504065,c(-122.17278, 37.80941)
"147","Rokoff Home",NA,"02/09/2023","02/24/2023",15,"","CA",105172.666666667,41.5,28.4524090966809,5140.24174018347,2241.37191514969,11529.3125,11468,11368.3333333333,12012.25,1,627.5962223642,0.0199861391484453,31401.5737458237,20.247056681466,63.2,0.131215519410106,52.1716089248657,3.28576350629888,"Urban and Built-up",14.25,101.5,0.933779418468475,12.6666666666667,46.2647801,46.2647801,0,457,945.994840709723,100,91,52.84552846,61.78861789,47.86423727,35.74235838,50.40650407,58.53658537,c(-122.198793, 37.77776)
"148","Rokoff Home",NA,"02/09/2023","02/24/2023",15,"","CA",105172.666666667,41.5,28.4524090966809,5140.24174018347,2241.37191514969,11529.3125,11468,11368.3333333333,12012.25,1,627.5962223642,0.0199861391484453,31401.5737458237,20.247056681466,63.2,0.131215519410106,52.1716089248657,3.28576350629888,"Urban and Built-up",14.25,101.5,0.933779418468475,14,59.4579433,59.4579433,0,537,945.994840709723,100,91,52.84552846,61.78861789,47.86423727,35.74235838,50.40650407,58.53658537,c(-122.198793, 37.77776)
"149","Rokoff Home",NA,"02/09/2023","02/24/2023",15,"","CA",105172.666666667,41.5,28.4524090966809,5140.24174018347,2241.37191514969,11529.3125,11468,11368.3333333333,12012.25,1,627.5962223642,0.0199861391484453,31401.5737458237,20.247056681466,63.2,0.131215519410106,52.1716089248657,3.28576350629888,"Urban and Built-up",14.25,101.5,0.933779418468475,13.3333333333333,51.7546008,51.7546008,0,502,945.994840709723,100,91,52.84552846,61.78861789,47.86423727,35.74235838,50.40650407,58.53658537,c(-122.198793, 37.77776)
"150","Scharnagl Home","ASH","11/23/2022","12/03/2022",10,"Retired from UWIN","CA",154219,43.55,65.442820377786,1921.06134757788,787.641366070457,9212.54545454545,8962,9223.5,9183.33333333333,1,627.903930738374,0.0199959382870801,31401.5737458081,83.4061110105763,28.7777777777778,0.229664947300202,214.603768920898,2.55282409773049,"Urban and Built-up",13.9499998092651,115.45,0.830656409263611,10.5,270.0971028,268.8267617,1.2703411,872,940.064157931755,100,92,13.00813008,8.130081301,34.38327414,28.08323082,25.20325203,19.51219512,c(-122.217325, 37.831654)
"151","Schell Home","CSH","11/21/2022","12/02/2022",11,"","CA",120368,41.2,27.8276481149013,1449.03964511629,621.016990764126,4174.75,4032,4316.4,3466.5,1,175.048500474322,0.00557451361805787,31401.5737457841,21.5315324397759,33.5151515151515,0.198398319680003,54.9160562559616,2.60868485521833,"Urban and Built-up",14.5,133.85,0.832469582557678,12.3333333333333,224.4028766,224.4028766,0,716,1588.95534929165,100,93,39.83739837,50.40650407,40.8486294,25.07091916,13.82113821,45.52845528,c(-122.290044, 37.966222)
