"","Name","UWIN.Code","Notes","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","restaurant_count.x","restaurant_count.y","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlights","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","geometry","buffer_size"
"692","Huckleberry Botanic Regional Preserve","HBRP","",200198.25,43.8875,62.5300007930774,1185.4930548247,453.557558123794,1,1,21757.9956199956,0.00692895069404911,3140157.37457655,618.840951492197,6.57925967787529,0.292001843816029,394.751373291016,3.2,"Urban and Built-up",13.6099996566772,125.56,0.555130377411842,12.3333333333333,125.670118,125.670118,0,458,1449.47673366082,c(-122.19529, 37.84394),1000
"693","Huckleberry Botanic Regional Preserve","HBRP","",200198.25,43.8875,62.5300007930774,1185.4930548247,453.557558123794,1,1,21757.9956199956,0.00692895069404911,3140157.37457655,618.840951492197,6.57925967787529,0.292001843816029,394.751373291016,3.2,"Urban and Built-up",13.6099996566772,125.56,0.555130377411842,14.6666666666667,198.5317537,198.5317537,0,769,1449.47673366082,c(-122.19529, 37.84394),1000
"694","Huckleberry Botanic Regional Preserve","HBRP","",200198.25,43.8875,62.5300007930774,1185.4930548247,453.557558123794,1,1,21757.9956199956,0.00692895069404911,3140157.37457655,618.840951492197,6.57925967787529,0.292001843816029,394.751373291016,3.2,"Urban and Built-up",13.6099996566772,125.56,0.555130377411842,7.83333333333333,3409.6936111,3409.6936111,0,1153,1449.47673366082,c(-122.19529, 37.84394),1000
"695","Huckleberry Botanic Regional Preserve","HBRP","",200198.25,43.8875,62.5300007930774,1185.4930548247,453.557558123794,1,1,21757.9956199956,0.00692895069404911,3140157.37457655,618.840951492197,6.57925967787529,0.292001843816029,394.751373291016,3.2,"Urban and Built-up",13.6099996566772,125.56,0.555130377411842,11.5,2958.7697167,2958.283671,0.4860457,961,1449.47673366082,c(-122.19529, 37.84394),1000
"696","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,14.3333333333333,46.687074,46.687074,0,336,967.770809066389,c(-122.30608, 37.92895),1000
"697","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,12.5,402.8095708,402.8095708,0,930,967.770809066389,c(-122.30608, 37.92895),1000
"698","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,17.6666666666667,169.0166471,169.0166471,0,542,967.770809066389,c(-122.30608, 37.92895),1000
"699","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,13,82.7115359,82.7115359,0,527,967.770809066389,c(-122.30608, 37.92895),1000
"700","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,10.5,2208.2724076,2208.2724076,0,966,967.770809066389,c(-122.30608, 37.92895),1000
"701","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,13.3333333333333,81.6008214,81.6008214,0,613,967.770809066389,c(-122.30608, 37.92895),1000
"702","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,14.6666666666667,66.0985087,66.0985087,0,351,967.770809066389,c(-122.30608, 37.92895),1000
"703","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,13.3333333333333,173.9099684,173.9099684,0,432,967.770809066389,c(-122.30608, 37.92895),1000
"704","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,11.3333333333333,109.0392996,109.0392996,0,389,967.770809066389,c(-122.30608, 37.92895),1000
"705","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,14.6666666666667,48.7466525,48.7466525,0,415,967.770809066389,c(-122.30608, 37.92895),1000
"706","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,18.6666666666667,83.243048,83.243048,0,453,967.770809066389,c(-122.30608, 37.92895),1000
"707","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,14.8333333333333,68.1281881,68.1281881,0,495,967.770809066389,c(-122.30608, 37.92895),1000
"708","Huntsinger Home","LHH","IOR (2)",124617.333333333,45.4307692307692,44.7128226917195,2594.83829354388,1127.10180345106,1,1,38430.869863832,0.0122385171440692,3140157.37457667,373.286740581881,37.0632411067194,0.208857222027556,146.455444335938,7.8,"Urban and Built-up",14.1300001144409,131.36,0.81481682062149,17.3333333333333,47.6393974,47.6393974,0,583,967.770809066389,c(-122.30608, 37.92895),1000
"709","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,16.8333333333333,515.4078517,399.7702408,115.6376109,505,561.236892201471,c(-122.26488, 37.77901),1000
"710","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,12.8333333333333,52.1689875,52.1689875,0,516,561.236892201471,c(-122.26488, 37.77901),1000
"711","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,16.1666666666667,33.0926204,33.0926204,0,422,561.236892201471,c(-122.26488, 37.77901),1000
"712","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,16.1666666666667,43.7601745,43.7601745,0,569,561.236892201471,c(-122.26488, 37.77901),1000
"713","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,18.5,109.289859,109.289859,0,358,561.236892201471,c(-122.26488, 37.77901),1000
"714","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,8,225.3260422,64.6178855,160.7081567,35,561.236892201471,c(-122.26488, 37.77901),1000
"715","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,18.8333333333333,500.3804652,287.5369266,212.8435386,758,561.236892201471,c(-122.26488, 37.77901),1000
"716","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,15.1666666666667,36.7039869,36.7039869,0,363,561.236892201471,c(-122.26488, 37.77901),1000
"717","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,17.3333333333333,61.8155244,61.8155244,0,495,561.236892201471,c(-122.26488, 37.77901),1000
"718","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,12.8333333333333,59.1883572,59.1883572,0,510,561.236892201471,c(-122.26488, 37.77901),1000
"719","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,16.8333333333333,33.9280655,33.9280655,0,443,561.236892201471,c(-122.26488, 37.77901),1000
"720","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,15.1666666666667,36.9822215,36.9822215,0,521,561.236892201471,c(-122.26488, 37.77901),1000
"721","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,14.1666666666667,36.0212496,36.0212496,0,519,561.236892201471,c(-122.26488, 37.77901),1000
"722","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,14.3333333333333,42.1863946,42.1863946,0,712,561.236892201471,c(-122.26488, 37.77901),1000
"723","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,17,71.4299383,71.4299383,0,581,561.236892201471,c(-122.26488, 37.77901),1000
"724","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,14.8333333333333,36.6239265,36.6239265,0,586,561.236892201471,c(-122.26488, 37.77901),1000
"725","Jean Sweeney Park","JSP","",107793.4,38.7235294117647,44.7011458068186,4345.75782329259,1901.79553899758,4,4,45154.7317489328,0.0143797671143839,3140157.37457702,874.511537415451,57.3725711067302,0.0834900350808755,3.92724752426147,25.6,"Urban and Built-up",14.2299999237061,103.48,0.863338723778725,14.5,27.3552055,27.3552055,0,361,561.236892201471,c(-122.26488, 37.77901),1000
"726","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,15.1666666666667,48.1358213,48.1358213,0,563,1064.11904416131,c(-122.3527913, 37.9613339),1000
"727","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,14.6666666666667,75.6723982,75.6723982,0,407,1064.11904416131,c(-122.3527913, 37.9613339),1000
"728","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,15.6666666666667,77.7043015,77.7043015,0,605,1064.11904416131,c(-122.3527913, 37.9613339),1000
"729","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,14.8333333333333,81.5004988,81.5004988,0,817,1064.11904416131,c(-122.3527913, 37.9613339),1000
"730","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,14.5,126.4786292,126.4786292,0,1256,1064.11904416131,c(-122.3527913, 37.9613339),1000
"731","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,17.8333333333333,184.7060145,184.7060145,0,1081,1064.11904416131,c(-122.3527913, 37.9613339),1000
"732","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,15.6666666666667,104.2198612,104.2198612,0,856,1064.11904416131,c(-122.3527913, 37.9613339),1000
"733","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,17.3333333333333,34.7590628,34.7590628,0,321,1064.11904416131,c(-122.3527913, 37.9613339),1000
"734","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,16,44.1162456,44.1162456,0,574,1064.11904416131,c(-122.3527913, 37.9613339),1000
"735","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,17.3333333333333,57.5804775,57.5804775,0,630,1064.11904416131,c(-122.3527913, 37.9613339),1000
"736","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,11,3721.2251832,2459.3638139,1261.8613693,2692,1064.11904416131,c(-122.3527913, 37.9613339),1000
"737","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,11.5,1552.7326633,1213.844156,338.8885073,874,1064.11904416131,c(-122.3527913, 37.9613339),1000
"738","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,17.3333333333333,46.3403927,46.3403927,0,471,1064.11904416131,c(-122.3527913, 37.9613339),1000
"739","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,14.1666666666667,71.7655001,71.7655001,0,790,1064.11904416131,c(-122.3527913, 37.9613339),1000
"740","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,16.8333333333333,41.984761,41.984761,0,446,1064.11904416131,c(-122.3527913, 37.9613339),1000
"741","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,13.5,41.3877674,41.3877674,0,571,1064.11904416131,c(-122.3527913, 37.9613339),1000
"742","John Herbert Davis Park",NA,"",62940.3529411765,33.9117647058824,5.72594499932827,5519.76378043414,1593.14623142784,1,1,46696.0900796202,0.0148706209623999,3140157.37457705,997.050526776592,69.85266723116,0.111831413510046,12.7349109649658,26.6,"Urban and Built-up",14.3750002384186,129.15,0.9260164052248,17,58.1777182,58.1777182,0,757,1064.11904416131,c(-122.3527913, 37.9613339),1000
"743","Johns Home",NA,"Wilson Sherman #1 (LOUISE)",188823.166666667,44.5,61.1147330215707,1956.36877402711,745.584367747286,1,1,37089.3426292144,0.0118113005830514,3140157.374577,264.923514072208,15.8597183098592,0.259136864558064,296.905059814453,5.3,"Urban and Built-up",13.8333331743876,121.083333333333,0.703519761562347,9.5,544.445314,544.445314,0,1161,476.719897963641,c(-122.21216, 37.842113),1000
"744","Johns Home",NA,"Wilson Sherman #1 (LOUISE)",188823.166666667,44.5,61.1147330215707,1956.36877402711,745.584367747286,1,1,37089.3426292144,0.0118113005830514,3140157.374577,264.923514072208,15.8597183098592,0.259136864558064,296.905059814453,5.3,"Urban and Built-up",13.8333331743876,121.083333333333,0.703519761562347,5.83333333333333,335.2294505,335.2294505,0,904,476.719897963641,c(-122.21216, 37.842113),1000
"745","Johns Home",NA,"Wilson Sherman #1 (LOUISE)",188823.166666667,44.5,61.1147330215707,1956.36877402711,745.584367747286,1,1,37089.3426292144,0.0118113005830514,3140157.374577,264.923514072208,15.8597183098592,0.259136864558064,296.905059814453,5.3,"Urban and Built-up",13.8333331743876,121.083333333333,0.703519761562347,11,168.1078133,168.1078133,0,690,476.719897963641,c(-122.21216, 37.842113),1000
"746","Johns Home",NA,"Wilson Sherman #1 (LOUISE)",188823.166666667,44.5,61.1147330215707,1956.36877402711,745.584367747286,1,1,37089.3426292144,0.0118113005830514,3140157.374577,264.923514072208,15.8597183098592,0.259136864558064,296.905059814453,5.3,"Urban and Built-up",13.8333331743876,121.083333333333,0.703519761562347,12.3333333333333,125.670118,125.670118,0,458,476.719897963641,c(-122.21216, 37.842113),1000
"747","Johns Home",NA,"Wilson Sherman #1 (LOUISE)",188823.166666667,44.5,61.1147330215707,1956.36877402711,745.584367747286,1,1,37089.3426292144,0.0118113005830514,3140157.374577,264.923514072208,15.8597183098592,0.259136864558064,296.905059814453,5.3,"Urban and Built-up",13.8333331743876,121.083333333333,0.703519761562347,12.5,138.296928,138.296928,0,623,476.719897963641,c(-122.21216, 37.842113),1000
"748","Johns Home",NA,"Wilson Sherman #1 (LOUISE)",188823.166666667,44.5,61.1147330215707,1956.36877402711,745.584367747286,1,1,37089.3426292144,0.0118113005830514,3140157.374577,264.923514072208,15.8597183098592,0.259136864558064,296.905059814453,5.3,"Urban and Built-up",13.8333331743876,121.083333333333,0.703519761562347,15.5,102.3483258,102.3483258,0,543,476.719897963641,c(-122.21216, 37.842113),1000
"749","Kennedy Grove ","KG","",138785.5,44.7,36.8946528742731,136.39857393732,55.6940944375891,1,1,14851.6343718479,0.00472958282030372,3140157.37457668,280.604825605487,4.48452447945986,0.289463760209321,65.2061920166016,3.1,"Urban and Built-up",14.310000038147,137.44,0.515152315298716,8.66666666666667,1690.0696078,1690.0696078,0,858,2501.79548540458,c(-122.26331, 37.94629),1000
"750","Kennedy Grove ","KG","",138785.5,44.7,36.8946528742731,136.39857393732,55.6940944375891,1,1,14851.6343718479,0.00472958282030372,3140157.37457668,280.604825605487,4.48452447945986,0.289463760209321,65.2061920166016,3.1,"Urban and Built-up",14.310000038147,137.44,0.515152315298716,4,17980.3370117,16534.8341347,1445.502877,977,2501.79548540458,c(-122.26331, 37.94629),1000
"751","Lake Chabot Valley",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18728.5987317949,0.00596422296647466,3140157.37457667,610.552178174648,21.3937853107344,0.221624593827404,144.151260375977,4.5,"Urban and Built-up",14.1999998092651,100.2,0.65872840086619,8.5,547.5674225,547.5674225,0,695,180.386897681789,c(-122.0967834, 37.7193948),1000
"752","Lake Chabot Valley",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18728.5987317949,0.00596422296647466,3140157.37457667,610.552178174648,21.3937853107344,0.221624593827404,144.151260375977,4.5,"Urban and Built-up",14.1999998092651,100.2,0.65872840086619,6.33333333333333,638.256829,519.1907056,119.0661234,622,180.386897681789,c(-122.0967834, 37.7193948),1000
"753","Lake Chabot Valley",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18728.5987317949,0.00596422296647466,3140157.37457667,610.552178174648,21.3937853107344,0.221624593827404,144.151260375977,4.5,"Urban and Built-up",14.1999998092651,100.2,0.65872840086619,12.1666666666667,154.7098042,154.7098042,0,652,180.386897681789,c(-122.0967834, 37.7193948),1000
"754","Lake Chabot Valley",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18728.5987317949,0.00596422296647466,3140157.37457667,610.552178174648,21.3937853107344,0.221624593827404,144.151260375977,4.5,"Urban and Built-up",14.1999998092651,100.2,0.65872840086619,10.8333333333333,443.7179642,443.7179642,0,1324,180.386897681789,c(-122.0967834, 37.7193948),1000
"755","Lake Chabot Valley",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18728.5987317949,0.00596422296647466,3140157.37457667,610.552178174648,21.3937853107344,0.221624593827404,144.151260375977,4.5,"Urban and Built-up",14.1999998092651,100.2,0.65872840086619,12.6666666666667,82.6831194,82.6831194,0,538,180.386897681789,c(-122.0967834, 37.7193948),1000
"756","Lake Chabot Valley",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18728.5987317949,0.00596422296647466,3140157.37457667,610.552178174648,21.3937853107344,0.221624593827404,144.151260375977,4.5,"Urban and Built-up",14.1999998092651,100.2,0.65872840086619,5.5,20001.5524954,19136.5757331,864.9767623,1180,180.386897681789,c(-122.0967834, 37.7193948),1000
"757","Lake Chabot Valley",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18728.5987317949,0.00596422296647466,3140157.37457667,610.552178174648,21.3937853107344,0.221624593827404,144.151260375977,4.5,"Urban and Built-up",14.1999998092651,100.2,0.65872840086619,9,443.5909548,443.015706,0.5752488,809,180.386897681789,c(-122.0967834, 37.7193948),1000
"758","Lake Chabot Dumpster",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18723.8250576922,0.00596270276428926,3140157.37457676,686.385673928331,20.4271653543315,0.220995595360436,153.385360717773,4.5,"Urban and Built-up",14.2099998474121,99.96,0.707374200224876,8.5,547.5674225,547.5674225,0,695,180.386897681789,c(-122.0984222, 37.7184218),1000
"759","Lake Chabot Dumpster",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18723.8250576922,0.00596270276428926,3140157.37457676,686.385673928331,20.4271653543315,0.220995595360436,153.385360717773,4.5,"Urban and Built-up",14.2099998474121,99.96,0.707374200224876,6.33333333333333,638.256829,519.1907056,119.0661234,622,180.386897681789,c(-122.0984222, 37.7184218),1000
"760","Lake Chabot Dumpster",NA,"",151324,42.9714285714286,44.0689624025384,1343.92929278996,448.39096361466,4,4,18723.8250576922,0.00596270276428926,3140157.37457676,686.385673928331,20.4271653543315,0.220995595360436,153.385360717773,4.5,"Urban and Built-up",14.2099998474121,99.96,0.707374200224876,12.1666666666667,154.7098042,154.7098042,0,652,180.386897681789,c(-122.0984222, 37.7184218),1000
