"","Name","UWIN.Code","Start.Date","End.Date","Num.Days","Notes","states_abbrev","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","mean_daily_visits","median_daily_visits","mean_weekday_visits","mean_weekend_visits","restaurant_count","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlight_avg","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","buffer_size","X","BURDEN_RESCALED_AV_PCT","BURDEN_RESCALED_MAX_PCT","MAX_POLL_RAW","MEAN_POLL_RAW","OGBURDEN_AV","OGBURDEN_MAX","geometry"
"88","Crown Memorial State Beach","CMSB","11/30/2023","12/14/2023",14,"","CA",91424.4,40.38,43.672205456824,5451.84767900258,2570.83018310734,12075.1333333333,11790,11599.7272727273,13382.5,10,3148.38060942437,0.016041899733636,196259.835911016,205.470816782659,38.4375,0.174893394585104,4.21368310070763,2.77241291008349,"Temperate or Subpolar Needleaf Forest",14.1499996185303,104.55,0.936160326004028,15.6666666666667,345.9946091,98.0428554,247.9517537,266,917.162186870245,250,27,26.82926829,17.07317073,47.771755,39.23386891,63.41463415,57.72357724,c(-122.27603, 37.76965)
"89","Dunn Home",NA,"11/22/2022","12/03/2022",11,"","CA",102956,32.6,40.930964207307,6386.45048206786,2238.32195719715,22514.25,23020,22816.7777777778,21606.6666666667,1,4746.60235683338,0.0241852966746808,196259.83591107,171.958062124843,72.6444444444444,0.0989229555551746,28.1283934549852,3.80070116729187,"Temperate or Subpolar Needleaf Forest",14.25,110.3,0.94803574681282,12.5,50.5732157,50.5732157,0,488,1074.8315255875,250,28,85.36585366,75.6097561,54.72614651,47.37691772,76.42276423,71.54471545,c(-122.269, 37.836047)
"90","Dunn Home",NA,"11/22/2022","12/03/2022",11,"","CA",102956,32.6,40.930964207307,6386.45048206786,2238.32195719715,22514.25,23020,22816.7777777778,21606.6666666667,1,4746.60235683338,0.0241852966746808,196259.83591107,171.958062124843,72.6444444444444,0.0989229555551746,28.1283934549852,3.80070116729187,"Temperate or Subpolar Needleaf Forest",14.25,110.3,0.94803574681282,14,35.8218399,35.8218399,0,427,1074.8315255875,250,28,85.36585366,75.6097561,54.72614651,47.37691772,76.42276423,71.54471545,c(-122.269, 37.836047)
"91","Dunn Home",NA,"11/22/2022","12/03/2022",11,"","CA",102956,32.6,40.930964207307,6386.45048206786,2238.32195719715,22514.25,23020,22816.7777777778,21606.6666666667,1,4746.60235683338,0.0241852966746808,196259.83591107,171.958062124843,72.6444444444444,0.0989229555551746,28.1283934549852,3.80070116729187,"Temperate or Subpolar Needleaf Forest",14.25,110.3,0.94803574681282,14.6666666666667,60.8923588,60.8923588,0,675,1074.8315255875,250,28,85.36585366,75.6097561,54.72614651,47.37691772,76.42276423,71.54471545,c(-122.269, 37.836047)
"92","Dwyer Home",NA,"12/06/2023","12/20/2023",14,"","CA",83104,32.75,25.0038419977182,3840.4560909232,1632.8514157882,12536.6,12379,12820.4545454545,11756,1,5006.74374834881,0.025510791472468,196259.835911098,119.224540391974,72.2760180995475,0.103793867376292,5.48846107743992,4.0321609804554,"Urban and Built-up",14.1499996185303,109.333333333333,0.945740520954132,16.1666666666667,175.0177177,175.0177177,0,926,356.32067577738,250,29,90.24390244,92.68292683,60.30191483,56.45885128,93.49593496,89.43089431,c(-122.2944294, 37.8103926)
"93","Dwyer Home",NA,"12/06/2023","12/20/2023",14,"","CA",83104,32.75,25.0038419977182,3840.4560909232,1632.8514157882,12536.6,12379,12820.4545454545,11756,1,5006.74374834881,0.025510791472468,196259.835911098,119.224540391974,72.2760180995475,0.103793867376292,5.48846107743992,4.0321609804554,"Urban and Built-up",14.1499996185303,109.333333333333,0.945740520954132,16.6666666666667,38.5473529,38.5473529,0,590,356.32067577738,250,29,90.24390244,92.68292683,60.30191483,56.45885128,93.49593496,89.43089431,c(-122.2944294, 37.8103926)
"94","Dwyer Home",NA,"12/06/2023","12/20/2023",14,"","CA",83104,32.75,25.0038419977182,3840.4560909232,1632.8514157882,12536.6,12379,12820.4545454545,11756,1,5006.74374834881,0.025510791472468,196259.835911098,119.224540391974,72.2760180995475,0.103793867376292,5.48846107743992,4.0321609804554,"Urban and Built-up",14.1499996185303,109.333333333333,0.945740520954132,17.5,42.4347301,42.4347301,0,462,356.32067577738,250,29,90.24390244,92.68292683,60.30191483,56.45885128,93.49593496,89.43089431,c(-122.2944294, 37.8103926)
"95","Dwyer Home",NA,"12/06/2023","12/20/2023",14,"","CA",83104,32.75,25.0038419977182,3840.4560909232,1632.8514157882,12536.6,12379,12820.4545454545,11756,1,5006.74374834881,0.025510791472468,196259.835911098,119.224540391974,72.2760180995475,0.103793867376292,5.48846107743992,4.0321609804554,"Urban and Built-up",14.1499996185303,109.333333333333,0.945740520954132,16,27.8328498,27.8328498,0,459,356.32067577738,250,29,90.24390244,92.68292683,60.30191483,56.45885128,93.49593496,89.43089431,c(-122.2944294, 37.8103926)
"96","Dwyer Home",NA,"12/06/2023","12/20/2023",14,"","CA",83104,32.75,25.0038419977182,3840.4560909232,1632.8514157882,12536.6,12379,12820.4545454545,11756,1,5006.74374834881,0.025510791472468,196259.835911098,119.224540391974,72.2760180995475,0.103793867376292,5.48846107743992,4.0321609804554,"Urban and Built-up",14.1499996185303,109.333333333333,0.945740520954132,17.3333333333333,179.0185138,179.0185138,0,1039,356.32067577738,250,29,90.24390244,92.68292683,60.30191483,56.45885128,93.49593496,89.43089431,c(-122.2944294, 37.8103926)
"97","Ehara-Brown Home",NA,"01/27/2023","02/10/2023",14,"Alison (Hoover)","CA",68128.5,35.65,34.8801919709263,4568.67898886544,1962.36147318606,16125.6,15945,16168,16009,1,2915.72778634739,0.0148564670545646,196259.835911091,143.618404629921,59.3571428571429,0.136835522273676,30.6424014423833,3.24063540182495,"Urban and Built-up",14.3500003814697,126.6,0.935802400112152,14.3333333333333,96.2271646,96.2271646,0,851,600.661715009413,250,30,84.55284553,76.42276423,56.59650758,50.10686565,80.48780488,77.23577236,c(-122.313391, 37.913202)
"98","Ehara-Brown Home",NA,"01/27/2023","02/10/2023",14,"Alison (Hoover)","CA",68128.5,35.65,34.8801919709263,4568.67898886544,1962.36147318606,16125.6,15945,16168,16009,1,2915.72778634739,0.0148564670545646,196259.835911091,143.618404629921,59.3571428571429,0.136835522273676,30.6424014423833,3.24063540182495,"Urban and Built-up",14.3500003814697,126.6,0.935802400112152,17.5,87.3370008,87.3370008,0,701,600.661715009413,250,30,84.55284553,76.42276423,56.59650758,50.10686565,80.48780488,77.23577236,c(-122.313391, 37.913202)
"99","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",119464,36.65,53.8200676615914,9653.84605616012,5303.88433836304,23212.8,23389,24168,21302.4,1,2996.22582377067,0.0152666275800289,196259.835910991,167.58105671147,57.1928251121076,0.15067710234361,39.9926660406681,3.52620479102317,"Urban and Built-up",14.25,107.6,0.93478599190712,15.3333333333333,40.4307491,40.4307491,0,782,1065.12978142131,250,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"100","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",119464,36.65,53.8200676615914,9653.84605616012,5303.88433836304,23212.8,23389,24168,21302.4,1,2996.22582377067,0.0152666275800289,196259.835910991,167.58105671147,57.1928251121076,0.15067710234361,39.9926660406681,3.52620479102317,"Urban and Built-up",14.25,107.6,0.93478599190712,17.5,31.5267477,31.5267477,0,418,1065.12978142131,250,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"101","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",119464,36.65,53.8200676615914,9653.84605616012,5303.88433836304,23212.8,23389,24168,21302.4,1,2996.22582377067,0.0152666275800289,196259.835910991,167.58105671147,57.1928251121076,0.15067710234361,39.9926660406681,3.52620479102317,"Urban and Built-up",14.25,107.6,0.93478599190712,15.8333333333333,49.8880074,49.8880074,0,986,1065.12978142131,250,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"102","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",119464,36.65,53.8200676615914,9653.84605616012,5303.88433836304,23212.8,23389,24168,21302.4,1,2996.22582377067,0.0152666275800289,196259.835910991,167.58105671147,57.1928251121076,0.15067710234361,39.9926660406681,3.52620479102317,"Urban and Built-up",14.25,107.6,0.93478599190712,13.1666666666667,32.2744723,32.2744723,0,1116,1065.12978142131,250,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"103","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",119464,36.65,53.8200676615914,9653.84605616012,5303.88433836304,23212.8,23389,24168,21302.4,1,2996.22582377067,0.0152666275800289,196259.835910991,167.58105671147,57.1928251121076,0.15067710234361,39.9926660406681,3.52620479102317,"Urban and Built-up",14.25,107.6,0.93478599190712,17.5,70.2937725,70.2937725,0,603,1065.12978142131,250,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"104","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",88358.8,34.0166666666667,43.4635248176637,7238.9262886751,2822.05809783266,16524,16568,15788.5833333333,18730.25,9,4268.1321284967,0.0217473540048838,196259.835910989,80.2913791203217,66.7013574660634,0.117740496809474,32.210552265959,3.51730848928586,"Urban and Built-up",14.3000001907349,112.65,0.942283481359482,18.8333333333333,40.8562553,40.8562553,0,495,472.91913415724,250,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"105","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",88358.8,34.0166666666667,43.4635248176637,7238.9262886751,2822.05809783266,16524,16568,15788.5833333333,18730.25,9,4268.1321284967,0.0217473540048838,196259.835910989,80.2913791203217,66.7013574660634,0.117740496809474,32.210552265959,3.51730848928586,"Urban and Built-up",14.3000001907349,112.65,0.942283481359482,18.8333333333333,64.0997168,64.0997168,0,577,472.91913415724,250,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"106","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",88358.8,34.0166666666667,43.4635248176637,7238.9262886751,2822.05809783266,16524,16568,15788.5833333333,18730.25,9,4268.1321284967,0.0217473540048838,196259.835910989,80.2913791203217,66.7013574660634,0.117740496809474,32.210552265959,3.51730848928586,"Urban and Built-up",14.3000001907349,112.65,0.942283481359482,15.1666666666667,34.7748772,34.7748772,0,427,472.91913415724,250,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"107","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",88358.8,34.0166666666667,43.4635248176637,7238.9262886751,2822.05809783266,16524,16568,15788.5833333333,18730.25,9,4268.1321284967,0.0217473540048838,196259.835910989,80.2913791203217,66.7013574660634,0.117740496809474,32.210552265959,3.51730848928586,"Urban and Built-up",14.3000001907349,112.65,0.942283481359482,13.3333333333333,21.6738823,21.6738823,0,343,472.91913415724,250,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"108","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",88358.8,34.0166666666667,43.4635248176637,7238.9262886751,2822.05809783266,16524,16568,15788.5833333333,18730.25,9,4268.1321284967,0.0217473540048838,196259.835910989,80.2913791203217,66.7013574660634,0.117740496809474,32.210552265959,3.51730848928586,"Urban and Built-up",14.3000001907349,112.65,0.942283481359482,14,28.1056482,28.1056482,0,533,472.91913415724,250,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"109","Fahrer Home",NA,"01/26/2023","02/02/2023",7,"","CA",156404,38.55,67.7162856298425,1805.2710505567,783.185408527293,9133,9986.5,10007.5,6509.5,1,2233.88013371414,0.0113822582361014,196259.835911022,48.0523455671309,25.6742081447964,0.227453590370715,67.3043612896556,2.3509669272102,"Urban and Built-up",14.6833330790202,84.1333333333333,0.793412894010544,6.66666666666667,634.0089329,634.0089329,0,1111,9837.21438106801,250,33,38.21138211,42.27642276,30.92653848,27.31647855,21.13821138,7.317073171,c(-122.039567, 37.905962)
"110","Fahrer Home",NA,"01/26/2023","02/02/2023",7,"","CA",156404,38.55,67.7162856298425,1805.2710505567,783.185408527293,9133,9986.5,10007.5,6509.5,1,2233.88013371414,0.0113822582361014,196259.835911022,48.0523455671309,25.6742081447964,0.227453590370715,67.3043612896556,2.3509669272102,"Urban and Built-up",14.6833330790202,84.1333333333333,0.793412894010544,11.3333333333333,212.849469,209.0508007,3.7986683,919,9837.21438106801,250,33,38.21138211,42.27642276,30.92653848,27.31647855,21.13821138,7.317073171,c(-122.039567, 37.905962)
"111","Foothill Lot","FL","11/07/2023","11/22/2023",15,"","CA",NA,21.6,41.7624521072797,595.538556431486,17.2361458448235,52762,62356,54961.9166666667,46162.25,1,1289.71399795593,0.00657146171537881,196259.83591104,193.468755912692,15.662100456621,0.250720668854679,191.857969204885,3.23740809693661,"Urban and Built-up",13.9249997138977,124.45,0.716037154197693,13.5,419.8940648,419.8940648,0,253,582.074104635211,250,34,18.69918699,39.83739837,35.36863185,33.45657095,40.6504065,27.64227642,c(-122.24882, 37.87326)
"112","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",201719.25,43.925,64.9556996644699,3666.65370332333,1584.18661299984,5579.2,5396,5815.36363636364,4929.75,1,2913.07990746284,0.0148429753542843,196259.835910999,180.078297124861,40.1872146118721,0.19453192808601,92.4016996398008,3.05633198125491,"Urban and Built-up",14.1499996185303,108.8,0.893137380480766,11.6666666666667,168.7352002,168.7352002,0,499,409.360657627075,250,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"113","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",201719.25,43.925,64.9556996644699,3666.65370332333,1584.18661299984,5579.2,5396,5815.36363636364,4929.75,1,2913.07990746284,0.0148429753542843,196259.835910999,180.078297124861,40.1872146118721,0.19453192808601,92.4016996398008,3.05633198125491,"Urban and Built-up",14.1499996185303,108.8,0.893137380480766,13.1666666666667,39.6459595,39.6459595,0,440,409.360657627075,250,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"114","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",201719.25,43.925,64.9556996644699,3666.65370332333,1584.18661299984,5579.2,5396,5815.36363636364,4929.75,1,2913.07990746284,0.0148429753542843,196259.835910999,180.078297124861,40.1872146118721,0.19453192808601,92.4016996398008,3.05633198125491,"Urban and Built-up",14.1499996185303,108.8,0.893137380480766,14.8333333333333,80.5266777,80.5266777,0,522,409.360657627075,250,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"115","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",201719.25,43.925,64.9556996644699,3666.65370332333,1584.18661299984,5579.2,5396,5815.36363636364,4929.75,1,2913.07990746284,0.0148429753542843,196259.835910999,180.078297124861,40.1872146118721,0.19453192808601,92.4016996398008,3.05633198125491,"Urban and Built-up",14.1499996185303,108.8,0.893137380480766,14.1666666666667,64.7033821,64.7033821,0,690,409.360657627075,250,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"116","Frey Home",NA,"02/16/2023","02/24/2023",8,"","CA",131775.5,44.4,61.811583185906,3533.26416445125,1323.70804361664,24225.6666666667,22259,24292.2857142857,23992.5,1,3264.40056696972,0.0166330546024157,196259.835911055,83.5099730745477,55.3835616438356,0.150492064390101,6.054044929783,2.80028390158761,"Urban and Built-up",14.25,100.15,0.88120847940445,13,51.3199519,51.3199519,0,416,310.234618831539,250,36,49.59349593,65.04065041,62.31199359,45.39014777,73.17073171,99.18699187,c(-122.232617, 37.761961)
"117","Frey Home",NA,"02/16/2023","02/24/2023",8,"","CA",131775.5,44.4,61.811583185906,3533.26416445125,1323.70804361664,24225.6666666667,22259,24292.2857142857,23992.5,1,3264.40056696972,0.0166330546024157,196259.835911055,83.5099730745477,55.3835616438356,0.150492064390101,6.054044929783,2.80028390158761,"Urban and Built-up",14.25,100.15,0.88120847940445,15.3333333333333,146.3805574,111.9637281,34.4168293,891,310.234618831539,250,36,49.59349593,65.04065041,62.31199359,45.39014777,73.17073171,99.18699187,c(-122.232617, 37.761961)
"118","Frey Home",NA,"02/16/2023","02/24/2023",8,"","CA",131775.5,44.4,61.811583185906,3533.26416445125,1323.70804361664,24225.6666666667,22259,24292.2857142857,23992.5,1,3264.40056696972,0.0166330546024157,196259.835911055,83.5099730745477,55.3835616438356,0.150492064390101,6.054044929783,2.80028390158761,"Urban and Built-up",14.25,100.15,0.88120847940445,16.1666666666667,71.4964082,71.4964082,0,562,310.234618831539,250,36,49.59349593,65.04065041,62.31199359,45.39014777,73.17073171,99.18699187,c(-122.232617, 37.761961)
"119","Fuller Home",NA,"01/25/2023","02/01/2023",7,"","CA",182396.666666667,50.2666666666667,63.568396293207,1347.16469745598,552.409752314672,5439.75,5239.5,5587.83333333333,4995.5,1,3520.84590711647,0.0179397169613073,196259.835911028,207.40047231917,24.5720720720721,0.239753552782331,200.074790838993,2.42804226712383,"Urban and Built-up",13.9499998092651,112.4,0.783604443073273,13.8333333333333,149.9630132,149.9630132,0,466,1006.76562758051,250,37,21.95121951,48.7804878,35.31514288,25.41496357,16.2601626,25.20325203,c(-122.202889, 37.813369)
"120","Fuller Home",NA,"01/25/2023","02/01/2023",7,"","CA",182396.666666667,50.2666666666667,63.568396293207,1347.16469745598,552.409752314672,5439.75,5239.5,5587.83333333333,4995.5,1,3520.84590711647,0.0179397169613073,196259.835911028,207.40047231917,24.5720720720721,0.239753552782331,200.074790838993,2.42804226712383,"Urban and Built-up",13.9499998092651,112.4,0.783604443073273,12,146.5984996,146.5984996,0,595,1006.76562758051,250,37,21.95121951,48.7804878,35.31514288,25.41496357,16.2601626,25.20325203,c(-122.202889, 37.813369)
"121","Fuller Home",NA,"01/25/2023","02/01/2023",7,"","CA",182396.666666667,50.2666666666667,63.568396293207,1347.16469745598,552.409752314672,5439.75,5239.5,5587.83333333333,4995.5,1,3520.84590711647,0.0179397169613073,196259.835911028,207.40047231917,24.5720720720721,0.239753552782331,200.074790838993,2.42804226712383,"Urban and Built-up",13.9499998092651,112.4,0.783604443073273,8.83333333333333,787.4103426,787.4103426,0,705,1006.76562758051,250,37,21.95121951,48.7804878,35.31514288,25.41496357,16.2601626,25.20325203,c(-122.202889, 37.813369)
"122","Getz Home",NA,"11/09/2023","11/13/2023",4,"","CA",110001.333333333,40.1333333333333,59.6290589543514,6609.02076703312,2617.44185760301,45125,33856,53194,33021.5,1,4030.49790725137,0.0205365396773186,196259.835911053,219.027101178535,43.4125560538117,0.181234216477739,137.232768220722,2.54868164880304,"Urban and Built-up",14.1499996185303,122.7,0.870533347129822,12,125.1697405,125.1697405,0,487,646.143917277475,250,38,20.32520325,21.95121951,37.23613114,30.71184917,30.08130081,33.33333333,c(-122.260315, 37.879796)
"123","Getz Home",NA,"11/09/2023","11/13/2023",4,"","CA",110001.333333333,40.1333333333333,59.6290589543514,6609.02076703312,2617.44185760301,45125,33856,53194,33021.5,1,4030.49790725137,0.0205365396773186,196259.835911053,219.027101178535,43.4125560538117,0.181234216477739,137.232768220722,2.54868164880304,"Urban and Built-up",14.1499996185303,122.7,0.870533347129822,14.5,28.8103774,28.8103774,0,506,646.143917277475,250,38,20.32520325,21.95121951,37.23613114,30.71184917,30.08130081,33.33333333,c(-122.260315, 37.879796)
"124","Getz Home",NA,"11/09/2023","11/13/2023",4,"","CA",110001.333333333,40.1333333333333,59.6290589543514,6609.02076703312,2617.44185760301,45125,33856,53194,33021.5,1,4030.49790725137,0.0205365396773186,196259.835911053,219.027101178535,43.4125560538117,0.181234216477739,137.232768220722,2.54868164880304,"Urban and Built-up",14.1499996185303,122.7,0.870533347129822,15.3333333333333,54.4895036,54.4895036,0,310,646.143917277475,250,38,20.32520325,21.95121951,37.23613114,30.71184917,30.08130081,33.33333333,c(-122.260315, 37.879796)
"125","Getz Home",NA,"11/09/2023","11/13/2023",4,"","CA",110001.333333333,40.1333333333333,59.6290589543514,6609.02076703312,2617.44185760301,45125,33856,53194,33021.5,1,4030.49790725137,0.0205365396773186,196259.835911053,219.027101178535,43.4125560538117,0.181234216477739,137.232768220722,2.54868164880304,"Urban and Built-up",14.1499996185303,122.7,0.870533347129822,15.3333333333333,45.2254775,45.2254775,0,280,646.143917277475,250,38,20.32520325,21.95121951,37.23613114,30.71184917,30.08130081,33.33333333,c(-122.260315, 37.879796)
"126","Getz Home",NA,"11/09/2023","11/13/2023",4,"","CA",110001.333333333,40.1333333333333,59.6290589543514,6609.02076703312,2617.44185760301,45125,33856,53194,33021.5,1,4030.49790725137,0.0205365396773186,196259.835911053,219.027101178535,43.4125560538117,0.181234216477739,137.232768220722,2.54868164880304,"Urban and Built-up",14.1499996185303,122.7,0.870533347129822,15.3333333333333,38.377101,38.377101,0,326,646.143917277475,250,38,20.32520325,21.95121951,37.23613114,30.71184917,30.08130081,33.33333333,c(-122.260315, 37.879796)
"127","Getz Home",NA,"11/09/2023","11/13/2023",4,"","CA",110001.333333333,40.1333333333333,59.6290589543514,6609.02076703312,2617.44185760301,45125,33856,53194,33021.5,1,4030.49790725137,0.0205365396773186,196259.835911053,219.027101178535,43.4125560538117,0.181234216477739,137.232768220722,2.54868164880304,"Urban and Built-up",14.1499996185303,122.7,0.870533347129822,16.8333333333333,46.5615472,46.5615472,0,561,646.143917277475,250,38,20.32520325,21.95121951,37.23613114,30.71184917,30.08130081,33.33333333,c(-122.260315, 37.879796)
"128","Gunther-Murphy Home",NA,"02/16/2023","03/03/2023",15,"","CA",234875.5,47,62.3438246660759,2934.79695401354,1066.77145093759,11516.5,11581,11311.5833333333,12131.25,1,3704.54364278731,0.0188757094674474,196259.835911126,209.360508489905,43.0810810810811,0.188149463307273,45.2942267435902,2.75405696641842,"Temperate or Subpolar Needleaf Forest",14.25,109.225,0.858052834868431,18.3333333333333,152.8012038,152.8012038,0,974,1065.12978142131,250,39,31.70731707,46.34146341,40.13721943,34.70553882,47.15447154,43.90243902,c(-122.241171, 37.826941)
"129","Gunther-Murphy Home",NA,"02/16/2023","03/03/2023",15,"","CA",234875.5,47,62.3438246660759,2934.79695401354,1066.77145093759,11516.5,11581,11311.5833333333,12131.25,1,3704.54364278731,0.0188757094674474,196259.835911126,209.360508489905,43.0810810810811,0.188149463307273,45.2942267435902,2.75405696641842,"Temperate or Subpolar Needleaf Forest",14.25,109.225,0.858052834868431,14.8333333333333,112.5192089,112.5192089,0,775,1065.12978142131,250,39,31.70731707,46.34146341,40.13721943,34.70553882,47.15447154,43.90243902,c(-122.241171, 37.826941)
"130","Hamilton Home",NA,"01/24/2023","02/09/2023",16,"","CA",203953,48.7,52.1184510250569,555.106595019248,204.023471048959,4537,4537,4537,NA,1,1566.61833405661,0.00798236851052365,196259.835911013,84.7833928622059,17.9414414414415,0.275455625947341,202.889181576135,1.48802495589643,"Temperate or Subpolar Needleaf Forest",14.1249997615814,102.025,0.595264822244644,6.83333333333333,853.3430472,853.3430472,0,1102,3541.09356219568,250,40,0,0,20.33424694,20.08911244,1.62601626,0,c(-122.05723, 37.724943)
"131","Harley Home",NA,"02/16/2023","02/23/2023",7,"","CA",195231.333333333,42.9,66.944881624532,2065.49298633632,806.246421955536,14722.5,14712,14375.1666666667,15764.5,1,2463.31016268574,0.0125512698573899,196259.835910978,188.959196113887,28.4311926605505,0.256578821705067,86.420342763265,2.69156174693107,"Urban and Built-up",14.1999998092651,113.875,0.856629699468613,14.5,121.637446,121.637446,0,607,697.037348118815,250,41,48.7804878,27.64227642,36.63747821,32.74203374,36.58536585,31.70731707,c(-122.241592, 37.841392)
"132","Harley Home",NA,"02/16/2023","02/23/2023",7,"","CA",195231.333333333,42.9,66.944881624532,2065.49298633632,806.246421955536,14722.5,14712,14375.1666666667,15764.5,1,2463.31016268574,0.0125512698573899,196259.835910978,188.959196113887,28.4311926605505,0.256578821705067,86.420342763265,2.69156174693107,"Urban and Built-up",14.1999998092651,113.875,0.856629699468613,12.6666666666667,465.3552757,465.3552757,0,590,697.037348118815,250,41,48.7804878,27.64227642,36.63747821,32.74203374,36.58536585,31.70731707,c(-122.241592, 37.841392)
"133","Herman Home",NA,"11/10/2023","11/18/2023",8,"","CA",79077,34.2833333333333,44.3912670968905,6244.52091383985,2508.9928056968,20565.6666666667,19606,20751.6666666667,20193.6666666667,1,3869.58609627562,0.0197166479749312,196259.835911035,118.27229210561,61.4162895927602,0.137763384317749,32.5612697241441,3.40975156627819,"Urban and Built-up",14.3500003814697,113.5,0.940763145685196,13.6666666666667,61.2711631,61.2711631,0,742,472.91913415724,250,42,63.41463415,57.72357724,49.5336294,40.41692514,65.04065041,61.78861789,c(-122.2730761, 37.8554234)
"134","Herman Home",NA,"11/10/2023","11/18/2023",8,"","CA",79077,34.2833333333333,44.3912670968905,6244.52091383985,2508.9928056968,20565.6666666667,19606,20751.6666666667,20193.6666666667,1,3869.58609627562,0.0197166479749312,196259.835911035,118.27229210561,61.4162895927602,0.137763384317749,32.5612697241441,3.40975156627819,"Urban and Built-up",14.3500003814697,113.5,0.940763145685196,18.8333333333333,64.0997168,64.0997168,0,577,472.91913415724,250,42,63.41463415,57.72357724,49.5336294,40.41692514,65.04065041,61.78861789,c(-122.2730761, 37.8554234)
"135","Herman Home",NA,"11/10/2023","11/18/2023",8,"","CA",79077,34.2833333333333,44.3912670968905,6244.52091383985,2508.9928056968,20565.6666666667,19606,20751.6666666667,20193.6666666667,1,3869.58609627562,0.0197166479749312,196259.835911035,118.27229210561,61.4162895927602,0.137763384317749,32.5612697241441,3.40975156627819,"Urban and Built-up",14.3500003814697,113.5,0.940763145685196,15.1666666666667,34.7748772,34.7748772,0,427,472.91913415724,250,42,63.41463415,57.72357724,49.5336294,40.41692514,65.04065041,61.78861789,c(-122.2730761, 37.8554234)
"136","Herman Home",NA,"11/10/2023","11/18/2023",8,"","CA",79077,34.2833333333333,44.3912670968905,6244.52091383985,2508.9928056968,20565.6666666667,19606,20751.6666666667,20193.6666666667,1,3869.58609627562,0.0197166479749312,196259.835911035,118.27229210561,61.4162895927602,0.137763384317749,32.5612697241441,3.40975156627819,"Urban and Built-up",14.3500003814697,113.5,0.940763145685196,14.8333333333333,49.4587947,49.4587947,0,599,472.91913415724,250,42,63.41463415,57.72357724,49.5336294,40.41692514,65.04065041,61.78861789,c(-122.2730761, 37.8554234)
"137","Herman Home",NA,"11/10/2023","11/18/2023",8,"","CA",79077,34.2833333333333,44.3912670968905,6244.52091383985,2508.9928056968,20565.6666666667,19606,20751.6666666667,20193.6666666667,1,3869.58609627562,0.0197166479749312,196259.835911035,118.27229210561,61.4162895927602,0.137763384317749,32.5612697241441,3.40975156627819,"Urban and Built-up",14.3500003814697,113.5,0.940763145685196,19.1666666666667,48.9544636,48.9544636,0,395,472.91913415724,250,42,63.41463415,57.72357724,49.5336294,40.41692514,65.04065041,61.78861789,c(-122.2730761, 37.8554234)
