"","Name","UWIN.Code","Start.Date","End.Date","Num.Days","Notes","states_abbrev","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","mean_daily_visits","median_daily_visits","mean_weekday_visits","mean_weekend_visits","restaurant_count","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlight_avg","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","buffer_size","X","BURDEN_RESCALED_AV_PCT","BURDEN_RESCALED_MAX_PCT","MAX_POLL_RAW","MEAN_POLL_RAW","OGBURDEN_AV","OGBURDEN_MAX","geometry"
"357","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,15.8333333333333,61.7038352,61.7038352,0,1021,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"358","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,13.8333333333333,49.2378873,49.2378873,0,446,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"359","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,14.5,38.7460213,38.7460213,0,625,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"360","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,14.3333333333333,37.9948373,37.9948373,0,688,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"361","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,15.6666666666667,41.5179891,41.5179891,0,468,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"362","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,14,59.4579433,59.4579433,0,537,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"363","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,13.1666666666667,77.5429452,77.5429452,0,413,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"364","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,15.1666666666667,50.8665234,50.8665234,0,368,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"365","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,16.5,82.2526712,82.2526712,0,644,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"366","Maness Home",NA,"01/24/2023","01/31/2023",7,"IOR","CA",84522,34.56,22.2558535719178,5669.26928285246,2081.01003494802,12525.625,12288.5,11970.8333333333,14190,9,17823.7211635986,0.022704239358071,785039.343644098,400.629160935713,68.7626546681665,0.112345002488439,48.8962330544028,3.5033442472556,"Urban and Built-up",14.25,103.65,0.935094580054283,14.1666666666667,45.7347506,45.7347506,0,561,945.994840709723,500,58,65.04065041,68.29268293,41.23618129,34.78474582,47.96747967,47.96747967,c(-122.200324, 37.786196)
"367","Marcus Home",NA,"01/27/2023","02/03/2023",7,"","CA",91440.5,38.375,12.0793460972698,1758.17931754669,704.684352628234,13675.25,13463,13694.5,13617.5,1,9634.40935495545,0.0122725178463452,785039.343644109,265.358249578108,56.4633596392334,0.155247925759161,53.3527101993115,3.29970530784913,"Urban and Built-up",14.4499998092651,128.8,0.892295598983765,11,3721.2251832,2459.3638139,1261.8613693,2692,394.974675863384,500,59,69.91869919,83.7398374,51.87585032,41.80509134,69.91869919,65.85365854,c(-122.334858, 37.985175)
"368","Marcus Home",NA,"01/27/2023","02/03/2023",7,"","CA",91440.5,38.375,12.0793460972698,1758.17931754669,704.684352628234,13675.25,13463,13694.5,13617.5,1,9634.40935495545,0.0122725178463452,785039.343644109,265.358249578108,56.4633596392334,0.155247925759161,53.3527101993115,3.29970530784913,"Urban and Built-up",14.4499998092651,128.8,0.892295598983765,16,173.4572812,167.0771592,6.380122,160,394.974675863384,500,59,69.91869919,83.7398374,51.87585032,41.80509134,69.91869919,65.85365854,c(-122.334858, 37.985175)
"369","Marcus Home",NA,"01/27/2023","02/03/2023",7,"","CA",91440.5,38.375,12.0793460972698,1758.17931754669,704.684352628234,13675.25,13463,13694.5,13617.5,1,9634.40935495545,0.0122725178463452,785039.343644109,265.358249578108,56.4633596392334,0.155247925759161,53.3527101993115,3.29970530784913,"Urban and Built-up",14.4499998092651,128.8,0.892295598983765,18.1666666666667,254.4361519,254.4361519,0,754,394.974675863384,500,59,69.91869919,83.7398374,51.87585032,41.80509134,69.91869919,65.85365854,c(-122.334858, 37.985175)
"370","Marina Bay Park","MBP","11/24/2023","12/11/2023",17,"","CA",90797.3333333333,38.675,29.5325696049088,1024.58977647822,464.974719939218,5146.83333333333,5001,5460.25,4520,1,11217.9028688939,0.0142896059410481,785039.343644147,109.296268181113,63.9432463110102,0.10384670062337,3.56155324276303,3.67665509457473,"Urban and Built-up",14.25,127.8,0.883501648902893,14.1666666666667,985.9201044,567.9798593,417.9402451,750,1775.7334989535,500,60,62.60162602,34.14634146,51.30386555,51.30386555,82.11382114,65.04065041,c(-122.34515, 37.91472)
"371","Marina Bay Park","MBP","11/24/2023","12/11/2023",17,"","CA",90797.3333333333,38.675,29.5325696049088,1024.58977647822,464.974719939218,5146.83333333333,5001,5460.25,4520,1,11217.9028688939,0.0142896059410481,785039.343644147,109.296268181113,63.9432463110102,0.10384670062337,3.56155324276303,3.67665509457473,"Urban and Built-up",14.25,127.8,0.883501648902893,15.3333333333333,470.003968,469.9142707,0.0896973,529,1775.7334989535,500,60,62.60162602,34.14634146,51.30386555,51.30386555,82.11382114,65.04065041,c(-122.34515, 37.91472)
"372","Marina Bay Park","MBP","11/24/2023","12/11/2023",17,"","CA",90797.3333333333,38.675,29.5325696049088,1024.58977647822,464.974719939218,5146.83333333333,5001,5460.25,4520,1,11217.9028688939,0.0142896059410481,785039.343644147,109.296268181113,63.9432463110102,0.10384670062337,3.56155324276303,3.67665509457473,"Urban and Built-up",14.25,127.8,0.883501648902893,14.6666666666667,1878.5320365,490.0877618,1388.4442747,1722,1775.7334989535,500,60,62.60162602,34.14634146,51.30386555,51.30386555,82.11382114,65.04065041,c(-122.34515, 37.91472)
"373","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,13.5,93.4635982,93.4635982,0,676,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"374","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,14.6666666666667,58.3934365,58.3934365,0,528,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"375","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,17,59.0858107,59.0858107,0,612,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"376","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,15.5,56.2419368,56.2419368,0,578,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"377","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,15.6666666666667,76.1426295,76.1426295,0,701,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"378","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,14.6666666666667,61.8152773,61.8152773,0,832,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"379","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,16.3333333333333,34.8294863,34.8294863,0,389,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"380","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,13.5,104.9085289,85.7498775,19.1586514,651,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"381","Mason Home","BMH","11/23/2022","12/07/2022",14,"Retired from UWIN","CA",107904.222222222,44.5444444444444,40.8517458811564,4160.330304105,1779.28080672648,12062.3333333333,12095,12281.8181818182,11458.75,31,13393.1742352101,0.0170605133916451,785039.343644198,235.295780539284,61.4245495495495,0.143250283595486,66.6104430648041,3.37976011493648,"Urban and Built-up",14.25,106.3,0.940189957618713,18,70.7649922,70.7649922,0,596,698.792370749403,500,61,56.09756098,55.28455285,39.06558591,33.22367853,39.02439024,42.27642276,c(-122.218344, 37.803141)
"382","McKinley Park",NA,"11/30/2023","12/07/2023",7,"Failed site","CA",77051.1428571429,36.6125,36.5470661243026,4312.99723839228,1765.91172218056,30427.75,29288,29489.6666666667,33242,13,13926.6328450349,0.0177400444420852,785039.343644279,484.851708985438,75.2186098654709,0.087871229281301,6.73990391552563,3.46329215221413,"Urban and Built-up",14.25,101.5,0.932791173458099,12.5,74.5060862,74.5060862,0,1482,1409.21361771363,500,62,55.28455285,64.22764228,59.45572381,46.47651102,75.6097561,82.92682927,c(-122.24444, 37.7706)
"383","McKinley Park",NA,"11/30/2023","12/07/2023",7,"Failed site","CA",77051.1428571429,36.6125,36.5470661243026,4312.99723839228,1765.91172218056,30427.75,29288,29489.6666666667,33242,13,13926.6328450349,0.0177400444420852,785039.343644279,484.851708985438,75.2186098654709,0.087871229281301,6.73990391552563,3.46329215221413,"Urban and Built-up",14.25,101.5,0.932791173458099,18.3333333333333,51.0184899,51.0184899,0,482,1409.21361771363,500,62,55.28455285,64.22764228,59.45572381,46.47651102,75.6097561,82.92682927,c(-122.24444, 37.7706)
"384","McKinley Park",NA,"11/30/2023","12/07/2023",7,"Failed site","CA",77051.1428571429,36.6125,36.5470661243026,4312.99723839228,1765.91172218056,30427.75,29288,29489.6666666667,33242,13,13926.6328450349,0.0177400444420852,785039.343644279,484.851708985438,75.2186098654709,0.087871229281301,6.73990391552563,3.46329215221413,"Urban and Built-up",14.25,101.5,0.932791173458099,15.1666666666667,62.4824473,62.4824473,0,877,1409.21361771363,500,62,55.28455285,64.22764228,59.45572381,46.47651102,75.6097561,82.92682927,c(-122.24444, 37.7706)
"385","McKinley Park",NA,"11/30/2023","12/07/2023",7,"Failed site","CA",77051.1428571429,36.6125,36.5470661243026,4312.99723839228,1765.91172218056,30427.75,29288,29489.6666666667,33242,13,13926.6328450349,0.0177400444420852,785039.343644279,484.851708985438,75.2186098654709,0.087871229281301,6.73990391552563,3.46329215221413,"Urban and Built-up",14.25,101.5,0.932791173458099,18.5,109.289859,109.289859,0,358,1409.21361771363,500,62,55.28455285,64.22764228,59.45572381,46.47651102,75.6097561,82.92682927,c(-122.24444, 37.7706)
"386","McKinley Park",NA,"11/30/2023","12/07/2023",7,"Failed site","CA",77051.1428571429,36.6125,36.5470661243026,4312.99723839228,1765.91172218056,30427.75,29288,29489.6666666667,33242,13,13926.6328450349,0.0177400444420852,785039.343644279,484.851708985438,75.2186098654709,0.087871229281301,6.73990391552563,3.46329215221413,"Urban and Built-up",14.25,101.5,0.932791173458099,8,225.3260422,64.6178855,160.7081567,35,1409.21361771363,500,62,55.28455285,64.22764228,59.45572381,46.47651102,75.6097561,82.92682927,c(-122.24444, 37.7706)
"387","McKinley Park",NA,"11/30/2023","12/07/2023",7,"Failed site","CA",77051.1428571429,36.6125,36.5470661243026,4312.99723839228,1765.91172218056,30427.75,29288,29489.6666666667,33242,13,13926.6328450349,0.0177400444420852,785039.343644279,484.851708985438,75.2186098654709,0.087871229281301,6.73990391552563,3.46329215221413,"Urban and Built-up",14.25,101.5,0.932791173458099,19.8333333333333,55.4094569,55.4094569,0,422,1409.21361771363,500,62,55.28455285,64.22764228,59.45572381,46.47651102,75.6097561,82.92682927,c(-122.24444, 37.7706)
"388","McLaughlin Eastshore State Park","MESP","11/29/2023","12/13/2023",14,"","CA",144168.5,38,40.8092910139131,414.468751334812,190.781476773508,14548.6,13653,13282.3636363636,18030.75,1,11384.665811307,0.0145020321637111,785039.343644212,173.900616324774,33.0556818181818,0.0961245964210404,2.75951031527121,3.07382091662808,"Urban and Built-up",14.3000001907349,119.15,0.777172803878784,19.5,2268.6782265,819.5938821,1449.0843444,556,1359.22967719528,500,63,82.92682927,70.73170732,60.13210098,58.38493484,95.12195122,83.7398374,c(-122.30742, 37.87153)
"389","McLaughlin Eastshore State Park","MESP","11/29/2023","12/13/2023",14,"","CA",144168.5,38,40.8092910139131,414.468751334812,190.781476773508,14548.6,13653,13282.3636363636,18030.75,1,11384.665811307,0.0145020321637111,785039.343644212,173.900616324774,33.0556818181818,0.0961245964210404,2.75951031527121,3.07382091662808,"Urban and Built-up",14.3000001907349,119.15,0.777172803878784,18.3333333333333,297.204467,297.204467,0,483,1359.22967719528,500,63,82.92682927,70.73170732,60.13210098,58.38493484,95.12195122,83.7398374,c(-122.30742, 37.87153)
"390","Merrill Home",NA,"01/26/2023","02/10/2023",15,"IOR","CA",193631.333333333,45.1,64.7260983652648,2264.7766368818,861.882175603306,3861.5,3793.5,3989.33333333333,3478,1,10745.1447207956,0.0136873964442533,785039.343644281,78.9047935806928,35.6625282167043,0.207446878907196,125.936772075301,2.49296844839837,"Urban and Built-up",14.0999999046326,114.25,0.867839634418488,15.8333333333333,105.3990224,105.3990224,0,625,697.037348118815,500,64,42.27642276,18.69918699,34.38327414,32.17710731,35.77235772,19.51219512,c(-122.233913, 37.839858)
"391","Merrill Home",NA,"01/26/2023","02/10/2023",15,"IOR","CA",193631.333333333,45.1,64.7260983652648,2264.7766368818,861.882175603306,3861.5,3793.5,3989.33333333333,3478,1,10745.1447207956,0.0136873964442533,785039.343644281,78.9047935806928,35.6625282167043,0.207446878907196,125.936772075301,2.49296844839837,"Urban and Built-up",14.0999999046326,114.25,0.867839634418488,15.5,102.3483258,102.3483258,0,543,697.037348118815,500,64,42.27642276,18.69918699,34.38327414,32.17710731,35.77235772,19.51219512,c(-122.233913, 37.839858)
"392","Merrill Home",NA,"01/26/2023","02/10/2023",15,"IOR","CA",193631.333333333,45.1,64.7260983652648,2264.7766368818,861.882175603306,3861.5,3793.5,3989.33333333333,3478,1,10745.1447207956,0.0136873964442533,785039.343644281,78.9047935806928,35.6625282167043,0.207446878907196,125.936772075301,2.49296844839837,"Urban and Built-up",14.0999999046326,114.25,0.867839634418488,14.6666666666667,84.9114672,84.9114672,0,431,697.037348118815,500,64,42.27642276,18.69918699,34.38327414,32.17710731,35.77235772,19.51219512,c(-122.233913, 37.839858)
"393","Merrill Home",NA,"01/26/2023","02/10/2023",15,"IOR","CA",193631.333333333,45.1,64.7260983652648,2264.7766368818,861.882175603306,3861.5,3793.5,3989.33333333333,3478,1,10745.1447207956,0.0136873964442533,785039.343644281,78.9047935806928,35.6625282167043,0.207446878907196,125.936772075301,2.49296844839837,"Urban and Built-up",14.0999999046326,114.25,0.867839634418488,14.5,121.637446,121.637446,0,607,697.037348118815,500,64,42.27642276,18.69918699,34.38327414,32.17710731,35.77235772,19.51219512,c(-122.233913, 37.839858)
"394","Merrill Home",NA,"01/26/2023","02/10/2023",15,"IOR","CA",193631.333333333,45.1,64.7260983652648,2264.7766368818,861.882175603306,3861.5,3793.5,3989.33333333333,3478,1,10745.1447207956,0.0136873964442533,785039.343644281,78.9047935806928,35.6625282167043,0.207446878907196,125.936772075301,2.49296844839837,"Urban and Built-up",14.0999999046326,114.25,0.867839634418488,12.6666666666667,465.3552757,465.3552757,0,590,697.037348118815,500,64,42.27642276,18.69918699,34.38327414,32.17710731,35.77235772,19.51219512,c(-122.233913, 37.839858)
"395","Merrill Home",NA,"01/26/2023","02/10/2023",15,"IOR","CA",193631.333333333,45.1,64.7260983652648,2264.7766368818,861.882175603306,3861.5,3793.5,3989.33333333333,3478,1,10745.1447207956,0.0136873964442533,785039.343644281,78.9047935806928,35.6625282167043,0.207446878907196,125.936772075301,2.49296844839837,"Urban and Built-up",14.0999999046326,114.25,0.867839634418488,11.6666666666667,251.2329946,244.9882834,6.2447112,616,697.037348118815,500,64,42.27642276,18.69918699,34.38327414,32.17710731,35.77235772,19.51219512,c(-122.233913, 37.839858)
"396","Metropolitan Golf Links",NA,"12/01/2023","12/15/2023",14,"","CA",85331,33.3,13.3640552995392,243.893090503755,75.9787735389152,18828,18962,18593.0909090909,19474,1,5418.00498208214,0.00690157127276203,785039.34364411,409.441502521653,75.9503386004515,0.168720144176136,4.32805256301912,3.66308229823558,"Urban and Built-up",14.3500003814697,97.25,0.811660706996918,13.5,1173.7650302,831.3644906,342.4005396,960,1438.76775247848,500,65,93.49593496,79.67479675,61.08829774,61.03340788,100,96.74796748,c(-122.1930927, 37.7197482)
"397","Metropolitan Golf Links",NA,"12/01/2023","12/15/2023",14,"","CA",85331,33.3,13.3640552995392,243.893090503755,75.9787735389152,18828,18962,18593.0909090909,19474,1,5418.00498208214,0.00690157127276203,785039.34364411,409.441502521653,75.9503386004515,0.168720144176136,4.32805256301912,3.66308229823558,"Urban and Built-up",14.3500003814697,97.25,0.811660706996918,3.66666666666667,3284.5456154,2631.9503147,652.5953007,0,1438.76775247848,500,65,93.49593496,79.67479675,61.08829774,61.03340788,100,96.74796748,c(-122.1930927, 37.7197482)
"398","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,14.1666666666667,119.7463897,118.8481812,0.8982085,457,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"399","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,16.6666666666667,34.9569899,34.9569899,0,529,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"400","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,15.3333333333333,54.4895036,54.4895036,0,310,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"401","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,15.3333333333333,45.2254775,45.2254775,0,280,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"402","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,17,71.2245982,71.2245982,0,618,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"403","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,19.3333333333333,35.6098281,35.6098281,0,315,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"404","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,17.8333333333333,47.0036091,47.0036091,0,771,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"405","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,15.3333333333333,38.377101,38.377101,0,326,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"406","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,14.6666666666667,64.6794134,64.6794134,0,438,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
