"","Date","daily_visits","Name"
"633",2023-09-25,4370,"Ahern Home"
"634",2023-09-26,3532,"Ahern Home"
"635",2023-09-27,4935,"Ahern Home"
"636",2023-09-28,3991,"Ahern Home"
"637",2023-09-29,4090,"Ahern Home"
"638",2023-09-30,2974,"Ahern Home"
"639",2023-10-01,3054,"Ahern Home"
"640",2023-10-02,4574,"Ahern Home"
"641",2023-10-03,4015,"Ahern Home"
"642",2023-10-04,5049,"Ahern Home"
"643",2023-10-05,3359,"Ahern Home"
"644",2023-10-06,4209,"Ahern Home"
"645",2023-10-07,2212,"Ahern Home"
"646",2023-10-08,2812,"Ahern Home"
"647",2023-10-09,3241,"Ahern Home"
"648",2023-10-10,4594,"Ahern Home"
"649",2023-10-11,4163,"Ahern Home"
"650",2023-10-12,3825,"Ahern Home"
"651",2023-10-13,3776,"Ahern Home"
"652",2023-10-14,3493,"Ahern Home"
"653",2023-10-15,2297,"Ahern Home"
"654",2023-10-16,4003,"Ahern Home"
"655",2023-10-17,3214,"Ahern Home"
"656",2023-10-18,3899,"Ahern Home"
"657",2023-10-19,3617,"Ahern Home"
"658",2023-10-20,5055,"Ahern Home"
"659",2023-10-21,4021,"Ahern Home"
"660",2023-10-22,3149,"Ahern Home"
"661",2023-10-23,3603,"Ahern Home"
"662",2023-10-24,3634,"Ahern Home"
"663",2023-10-25,4190,"Ahern Home"
"664",2023-10-26,3925,"Ahern Home"
"665",2023-10-27,4035,"Ahern Home"
"666",2023-10-28,2884,"Ahern Home"
"667",2023-10-29,2603,"Ahern Home"
"668",2023-10-30,3165,"Ahern Home"
"669",2023-10-31,5014,"Ahern Home"
"670",2023-11-01,3423,"Ahern Home"
"671",2023-11-02,2889,"Ahern Home"
"672",2023-11-03,4546,"Ahern Home"
"673",2023-11-04,3022,"Ahern Home"
"674",2023-11-05,1838,"Ahern Home"
"675",2023-11-06,2617,"Ahern Home"
"676",2023-11-07,3163,"Ahern Home"
"677",2023-11-08,3357,"Ahern Home"
"678",2023-11-09,3000,"Ahern Home"
"679",2023-11-10,2278,"Ahern Home"
"680",2023-11-11,3513,"Ahern Home"
"681",2023-11-12,2975,"Ahern Home"
"682",2023-11-13,3119,"Ahern Home"
"683",2023-11-14,2885,"Ahern Home"
"684",2023-11-15,3588,"Ahern Home"
"685",2023-11-16,2611,"Ahern Home"
"686",2023-11-17,3093,"Ahern Home"
"687",2023-11-18,3057,"Ahern Home"
"688",2023-11-19,3013,"Ahern Home"
"689",2023-11-20,3280,"Ahern Home"
"690",2023-11-21,3331,"Ahern Home"
"691",2023-11-22,4104,"Ahern Home"
"692",2023-11-23,4137,"Ahern Home"
"693",2023-11-24,3323,"Ahern Home"
"694",2023-11-25,2128,"Ahern Home"
"695",2023-11-26,2735,"Ahern Home"
"696",2023-11-27,3166,"Ahern Home"
"697",2023-11-28,3113,"Ahern Home"
"698",2023-11-29,3766,"Ahern Home"
"699",2023-11-30,4248,"Ahern Home"
"700",2023-12-01,3015,"Ahern Home"
"701",2023-12-02,2872,"Ahern Home"
"702",2023-12-03,2109,"Ahern Home"
"703",2023-12-04,3324,"Ahern Home"
"704",2023-12-05,2992,"Ahern Home"
"705",2023-12-06,3484,"Ahern Home"
"706",2023-12-07,2790,"Ahern Home"
"707",2023-12-08,4155,"Ahern Home"
"708",2023-12-09,2164,"Ahern Home"
"709",2023-12-10,2728,"Ahern Home"
"710",2023-12-11,2998,"Ahern Home"
"711",2023-12-12,2722,"Ahern Home"
"712",2023-12-13,3756,"Ahern Home"
"713",2023-12-14,3991,"Ahern Home"
"714",2023-12-15,4527,"Ahern Home"
"715",2023-12-16,3971,"Ahern Home"
"716",2023-12-17,3204,"Ahern Home"
"717",2023-12-18,3417,"Ahern Home"
"718",2023-12-19,3784,"Ahern Home"
"719",2023-12-20,4124,"Ahern Home"
"720",2023-12-21,6066,"Ahern Home"
"721",2023-12-22,4689,"Ahern Home"
"722",2023-12-23,4212,"Ahern Home"
"723",2023-12-24,3657,"Ahern Home"
"724",2023-12-25,4307,"Ahern Home"
"725",2023-12-26,3835,"Ahern Home"
"726",2023-12-27,3369,"Ahern Home"
"727",2023-12-28,3814,"Ahern Home"
"728",2023-12-29,2930,"Ahern Home"
"729",2023-12-30,2973,"Ahern Home"
"730",2023-12-31,3893,"Ahern Home"
"731",2022-01-01,8880,"Albany Waterfront Trail-Albany Bulb"
"732",2022-01-02,13092,"Albany Waterfront Trail-Albany Bulb"
"733",2022-01-03,2682,"Albany Waterfront Trail-Albany Bulb"
"734",2022-01-04,2923,"Albany Waterfront Trail-Albany Bulb"
"735",2022-01-05,3426,"Albany Waterfront Trail-Albany Bulb"
"736",2022-01-06,2804,"Albany Waterfront Trail-Albany Bulb"
"737",2022-01-07,3666,"Albany Waterfront Trail-Albany Bulb"
"738",2022-01-08,3994,"Albany Waterfront Trail-Albany Bulb"
"739",2022-01-09,4312,"Albany Waterfront Trail-Albany Bulb"
"740",2022-01-10,3606,"Albany Waterfront Trail-Albany Bulb"
"741",2022-01-11,3366,"Albany Waterfront Trail-Albany Bulb"
"742",2022-01-12,4223,"Albany Waterfront Trail-Albany Bulb"
"743",2022-01-13,3196,"Albany Waterfront Trail-Albany Bulb"
"744",2022-01-14,4502,"Albany Waterfront Trail-Albany Bulb"
"745",2022-01-15,8524,"Albany Waterfront Trail-Albany Bulb"
"746",2022-01-16,9348,"Albany Waterfront Trail-Albany Bulb"
"747",2022-01-17,8603,"Albany Waterfront Trail-Albany Bulb"
"748",2022-01-18,6776,"Albany Waterfront Trail-Albany Bulb"
"749",2022-01-19,6899,"Albany Waterfront Trail-Albany Bulb"
"750",2022-01-20,7694,"Albany Waterfront Trail-Albany Bulb"
"751",2022-01-21,8956,"Albany Waterfront Trail-Albany Bulb"
"752",2022-01-22,10322,"Albany Waterfront Trail-Albany Bulb"
"753",2022-01-23,9696,"Albany Waterfront Trail-Albany Bulb"
"754",2022-01-24,6306,"Albany Waterfront Trail-Albany Bulb"
"755",2022-01-25,4876,"Albany Waterfront Trail-Albany Bulb"
"756",2022-01-26,6755,"Albany Waterfront Trail-Albany Bulb"
"757",2022-01-27,6634,"Albany Waterfront Trail-Albany Bulb"
"758",2022-01-28,6164,"Albany Waterfront Trail-Albany Bulb"
"759",2022-01-29,8676,"Albany Waterfront Trail-Albany Bulb"
"760",2022-01-30,8925,"Albany Waterfront Trail-Albany Bulb"
"761",2022-01-31,6849,"Albany Waterfront Trail-Albany Bulb"
"762",2022-02-01,5253,"Albany Waterfront Trail-Albany Bulb"
"763",2022-02-02,5620,"Albany Waterfront Trail-Albany Bulb"
"764",2022-02-03,5993,"Albany Waterfront Trail-Albany Bulb"
"765",2022-02-04,7771,"Albany Waterfront Trail-Albany Bulb"
"766",2022-02-05,8989,"Albany Waterfront Trail-Albany Bulb"
"767",2022-02-06,13398,"Albany Waterfront Trail-Albany Bulb"
"768",2022-02-07,8468,"Albany Waterfront Trail-Albany Bulb"
"769",2022-02-08,7145,"Albany Waterfront Trail-Albany Bulb"
"770",2022-02-09,7141,"Albany Waterfront Trail-Albany Bulb"
"771",2022-02-10,6894,"Albany Waterfront Trail-Albany Bulb"
"772",2022-02-11,8708,"Albany Waterfront Trail-Albany Bulb"
"773",2022-02-12,11830,"Albany Waterfront Trail-Albany Bulb"
"774",2022-02-13,10853,"Albany Waterfront Trail-Albany Bulb"
"775",2022-02-14,6587,"Albany Waterfront Trail-Albany Bulb"
"776",2022-02-15,6490,"Albany Waterfront Trail-Albany Bulb"
"777",2022-02-16,6803,"Albany Waterfront Trail-Albany Bulb"
"778",2022-02-17,5668,"Albany Waterfront Trail-Albany Bulb"
"779",2022-02-18,7143,"Albany Waterfront Trail-Albany Bulb"
"780",2022-02-19,10440,"Albany Waterfront Trail-Albany Bulb"
"781",2022-02-20,10303,"Albany Waterfront Trail-Albany Bulb"
"782",2022-02-21,7535,"Albany Waterfront Trail-Albany Bulb"
"783",2022-02-22,6608,"Albany Waterfront Trail-Albany Bulb"
"784",2022-02-23,7316,"Albany Waterfront Trail-Albany Bulb"
"785",2022-02-24,7627,"Albany Waterfront Trail-Albany Bulb"
"786",2022-02-25,8113,"Albany Waterfront Trail-Albany Bulb"
"787",2022-02-26,10048,"Albany Waterfront Trail-Albany Bulb"
"788",2022-02-27,8421,"Albany Waterfront Trail-Albany Bulb"
"789",2022-02-28,5834,"Albany Waterfront Trail-Albany Bulb"
"790",2022-03-01,6810,"Albany Waterfront Trail-Albany Bulb"
"791",2022-03-02,5212,"Albany Waterfront Trail-Albany Bulb"
"792",2022-03-03,5670,"Albany Waterfront Trail-Albany Bulb"
"793",2022-03-04,7241,"Albany Waterfront Trail-Albany Bulb"
"794",2022-03-05,9965,"Albany Waterfront Trail-Albany Bulb"
"795",2022-03-06,8834,"Albany Waterfront Trail-Albany Bulb"
"796",2022-03-07,6667,"Albany Waterfront Trail-Albany Bulb"
"797",2022-03-08,7287,"Albany Waterfront Trail-Albany Bulb"
"798",2022-03-09,6449,"Albany Waterfront Trail-Albany Bulb"
"799",2022-03-10,6331,"Albany Waterfront Trail-Albany Bulb"
"800",2022-03-11,8443,"Albany Waterfront Trail-Albany Bulb"
"801",2022-03-12,8161,"Albany Waterfront Trail-Albany Bulb"
"802",2022-03-13,9238,"Albany Waterfront Trail-Albany Bulb"
"803",2022-03-14,6384,"Albany Waterfront Trail-Albany Bulb"
"804",2022-03-15,7905,"Albany Waterfront Trail-Albany Bulb"
"805",2022-03-16,7561,"Albany Waterfront Trail-Albany Bulb"
"806",2022-03-17,4966,"Albany Waterfront Trail-Albany Bulb"
"807",2022-03-18,7641,"Albany Waterfront Trail-Albany Bulb"
"808",2022-03-19,9490,"Albany Waterfront Trail-Albany Bulb"
"809",2022-03-20,11855,"Albany Waterfront Trail-Albany Bulb"
"810",2022-03-21,6556,"Albany Waterfront Trail-Albany Bulb"
"811",2022-03-22,8071,"Albany Waterfront Trail-Albany Bulb"
"812",2022-03-23,8455,"Albany Waterfront Trail-Albany Bulb"
"813",2022-03-24,6369,"Albany Waterfront Trail-Albany Bulb"
"814",2022-03-25,7018,"Albany Waterfront Trail-Albany Bulb"
"815",2022-03-26,12333,"Albany Waterfront Trail-Albany Bulb"
"816",2022-03-27,9483,"Albany Waterfront Trail-Albany Bulb"
"817",2022-03-28,7358,"Albany Waterfront Trail-Albany Bulb"
"818",2022-03-29,6620,"Albany Waterfront Trail-Albany Bulb"
"819",2022-03-30,6091,"Albany Waterfront Trail-Albany Bulb"
"820",2022-03-31,7768,"Albany Waterfront Trail-Albany Bulb"
"821",2022-04-01,9088,"Albany Waterfront Trail-Albany Bulb"
"822",2022-04-02,13534,"Albany Waterfront Trail-Albany Bulb"
"823",2022-04-03,10295,"Albany Waterfront Trail-Albany Bulb"
"824",2022-04-04,6136,"Albany Waterfront Trail-Albany Bulb"
"825",2022-04-05,5762,"Albany Waterfront Trail-Albany Bulb"
"826",2022-04-06,8076,"Albany Waterfront Trail-Albany Bulb"
"827",2022-04-07,6901,"Albany Waterfront Trail-Albany Bulb"
"828",2022-04-08,8455,"Albany Waterfront Trail-Albany Bulb"
"829",2022-04-09,11194,"Albany Waterfront Trail-Albany Bulb"
"830",2022-04-10,7988,"Albany Waterfront Trail-Albany Bulb"
"831",2022-04-11,6284,"Albany Waterfront Trail-Albany Bulb"
"832",2022-04-12,8643,"Albany Waterfront Trail-Albany Bulb"
"833",2022-04-13,7126,"Albany Waterfront Trail-Albany Bulb"
"834",2022-04-14,7525,"Albany Waterfront Trail-Albany Bulb"
"835",2022-04-15,7186,"Albany Waterfront Trail-Albany Bulb"
"836",2022-04-16,8985,"Albany Waterfront Trail-Albany Bulb"
"837",2022-04-17,4020,"Albany Waterfront Trail-Albany Bulb"
"838",2022-04-18,7140,"Albany Waterfront Trail-Albany Bulb"
"839",2022-04-19,7556,"Albany Waterfront Trail-Albany Bulb"
"840",2022-04-20,7217,"Albany Waterfront Trail-Albany Bulb"
"841",2022-04-21,6599,"Albany Waterfront Trail-Albany Bulb"
"842",2022-04-22,9189,"Albany Waterfront Trail-Albany Bulb"
"843",2022-04-23,10644,"Albany Waterfront Trail-Albany Bulb"
"844",2022-04-24,9310,"Albany Waterfront Trail-Albany Bulb"
"845",2022-04-25,5770,"Albany Waterfront Trail-Albany Bulb"
"846",2022-04-26,7455,"Albany Waterfront Trail-Albany Bulb"
"847",2022-04-27,6432,"Albany Waterfront Trail-Albany Bulb"
"848",2022-04-28,6295,"Albany Waterfront Trail-Albany Bulb"
"849",2022-04-29,9458,"Albany Waterfront Trail-Albany Bulb"
"850",2022-04-30,11345,"Albany Waterfront Trail-Albany Bulb"
"851",2022-05-01,9317,"Albany Waterfront Trail-Albany Bulb"
"852",2022-05-02,7227,"Albany Waterfront Trail-Albany Bulb"
"853",2022-05-03,6396,"Albany Waterfront Trail-Albany Bulb"
"854",2022-05-04,6606,"Albany Waterfront Trail-Albany Bulb"
"855",2022-05-05,7666,"Albany Waterfront Trail-Albany Bulb"
"856",2022-05-06,9186,"Albany Waterfront Trail-Albany Bulb"
"857",2022-05-07,11846,"Albany Waterfront Trail-Albany Bulb"
"858",2022-05-08,13989,"Albany Waterfront Trail-Albany Bulb"
"859",2022-05-09,7519,"Albany Waterfront Trail-Albany Bulb"
"860",2022-05-10,6550,"Albany Waterfront Trail-Albany Bulb"
"861",2022-05-11,6712,"Albany Waterfront Trail-Albany Bulb"
"862",2022-05-12,7103,"Albany Waterfront Trail-Albany Bulb"
"863",2022-05-13,8536,"Albany Waterfront Trail-Albany Bulb"
"864",2022-05-14,14295,"Albany Waterfront Trail-Albany Bulb"
"865",2022-05-15,9231,"Albany Waterfront Trail-Albany Bulb"
"866",2022-05-16,6210,"Albany Waterfront Trail-Albany Bulb"
"867",2022-05-17,6285,"Albany Waterfront Trail-Albany Bulb"
"868",2022-05-18,7152,"Albany Waterfront Trail-Albany Bulb"
"869",2022-05-19,6015,"Albany Waterfront Trail-Albany Bulb"
"870",2022-05-20,8362,"Albany Waterfront Trail-Albany Bulb"
"871",2022-05-21,11796,"Albany Waterfront Trail-Albany Bulb"
"872",2022-05-22,12333,"Albany Waterfront Trail-Albany Bulb"
"873",2022-05-23,8135,"Albany Waterfront Trail-Albany Bulb"
"874",2022-05-24,8062,"Albany Waterfront Trail-Albany Bulb"
"875",2022-05-25,7669,"Albany Waterfront Trail-Albany Bulb"
"876",2022-05-26,7587,"Albany Waterfront Trail-Albany Bulb"
"877",2022-05-27,8731,"Albany Waterfront Trail-Albany Bulb"
"878",2022-05-28,10638,"Albany Waterfront Trail-Albany Bulb"
"879",2022-05-29,10957,"Albany Waterfront Trail-Albany Bulb"
"880",2022-05-30,8660,"Albany Waterfront Trail-Albany Bulb"
"881",2022-05-31,8723,"Albany Waterfront Trail-Albany Bulb"
"882",2022-06-01,8261,"Albany Waterfront Trail-Albany Bulb"
"883",2022-06-02,8285,"Albany Waterfront Trail-Albany Bulb"
"884",2022-06-03,8520,"Albany Waterfront Trail-Albany Bulb"
"885",2022-06-04,11702,"Albany Waterfront Trail-Albany Bulb"
"886",2022-06-05,10378,"Albany Waterfront Trail-Albany Bulb"
"887",2022-06-06,7664,"Albany Waterfront Trail-Albany Bulb"
"888",2022-06-07,9499,"Albany Waterfront Trail-Albany Bulb"
"889",2022-06-08,8857,"Albany Waterfront Trail-Albany Bulb"
"890",2022-06-09,8694,"Albany Waterfront Trail-Albany Bulb"
"891",2022-06-10,10833,"Albany Waterfront Trail-Albany Bulb"
"892",2022-06-11,11275,"Albany Waterfront Trail-Albany Bulb"
"893",2022-06-12,9909,"Albany Waterfront Trail-Albany Bulb"
"894",2022-06-13,8278,"Albany Waterfront Trail-Albany Bulb"
"895",2022-06-14,8656,"Albany Waterfront Trail-Albany Bulb"
"896",2022-06-15,6855,"Albany Waterfront Trail-Albany Bulb"
"897",2022-06-16,8603,"Albany Waterfront Trail-Albany Bulb"
"898",2022-06-17,8531,"Albany Waterfront Trail-Albany Bulb"
"899",2022-06-18,10253,"Albany Waterfront Trail-Albany Bulb"
"900",2022-06-19,9854,"Albany Waterfront Trail-Albany Bulb"
"901",2022-06-20,10204,"Albany Waterfront Trail-Albany Bulb"
"902",2022-06-21,7499,"Albany Waterfront Trail-Albany Bulb"
"903",2022-06-22,10019,"Albany Waterfront Trail-Albany Bulb"
"904",2022-06-23,5819,"Albany Waterfront Trail-Albany Bulb"
"905",2022-06-24,10970,"Albany Waterfront Trail-Albany Bulb"
"906",2022-06-25,16814,"Albany Waterfront Trail-Albany Bulb"
"907",2022-06-26,8368,"Albany Waterfront Trail-Albany Bulb"
"908",2022-06-27,9264,"Albany Waterfront Trail-Albany Bulb"
"909",2022-06-28,6371,"Albany Waterfront Trail-Albany Bulb"
"910",2022-06-29,7603,"Albany Waterfront Trail-Albany Bulb"
"911",2022-06-30,8392,"Albany Waterfront Trail-Albany Bulb"
"912",2022-07-01,9713,"Albany Waterfront Trail-Albany Bulb"
"913",2022-07-02,8473,"Albany Waterfront Trail-Albany Bulb"
"914",2022-07-03,9172,"Albany Waterfront Trail-Albany Bulb"
"915",2022-07-04,8261,"Albany Waterfront Trail-Albany Bulb"
"916",2022-07-05,8457,"Albany Waterfront Trail-Albany Bulb"
"917",2022-07-06,7932,"Albany Waterfront Trail-Albany Bulb"
"918",2022-07-07,5889,"Albany Waterfront Trail-Albany Bulb"
"919",2022-07-08,8105,"Albany Waterfront Trail-Albany Bulb"
"920",2022-07-09,9707,"Albany Waterfront Trail-Albany Bulb"
"921",2022-07-10,9724,"Albany Waterfront Trail-Albany Bulb"
"922",2022-07-11,7878,"Albany Waterfront Trail-Albany Bulb"
"923",2022-07-12,6543,"Albany Waterfront Trail-Albany Bulb"
"924",2022-07-13,7267,"Albany Waterfront Trail-Albany Bulb"
"925",2022-07-14,6175,"Albany Waterfront Trail-Albany Bulb"
"926",2022-07-15,8178,"Albany Waterfront Trail-Albany Bulb"
"927",2022-07-16,10414,"Albany Waterfront Trail-Albany Bulb"
"928",2022-07-17,7771,"Albany Waterfront Trail-Albany Bulb"
"929",2022-07-18,7118,"Albany Waterfront Trail-Albany Bulb"
"930",2022-07-19,6755,"Albany Waterfront Trail-Albany Bulb"
"931",2022-07-20,7204,"Albany Waterfront Trail-Albany Bulb"
"932",2022-07-21,5623,"Albany Waterfront Trail-Albany Bulb"
"933",2022-07-22,10006,"Albany Waterfront Trail-Albany Bulb"
"934",2022-07-23,8692,"Albany Waterfront Trail-Albany Bulb"
"935",2022-07-24,10189,"Albany Waterfront Trail-Albany Bulb"
"936",2022-07-25,7335,"Albany Waterfront Trail-Albany Bulb"
"937",2022-07-26,6184,"Albany Waterfront Trail-Albany Bulb"
"938",2022-07-27,7682,"Albany Waterfront Trail-Albany Bulb"
"939",2022-07-28,6857,"Albany Waterfront Trail-Albany Bulb"
"940",2022-07-29,7932,"Albany Waterfront Trail-Albany Bulb"
"941",2022-07-30,9034,"Albany Waterfront Trail-Albany Bulb"
"942",2022-07-31,10015,"Albany Waterfront Trail-Albany Bulb"
"943",2022-08-01,7821,"Albany Waterfront Trail-Albany Bulb"
"944",2022-08-02,7695,"Albany Waterfront Trail-Albany Bulb"
"945",2022-08-03,7684,"Albany Waterfront Trail-Albany Bulb"
"946",2022-08-04,7225,"Albany Waterfront Trail-Albany Bulb"
"947",2022-08-05,25228,"Albany Waterfront Trail-Albany Bulb"
"948",2022-08-06,40765,"Albany Waterfront Trail-Albany Bulb"
"949",2022-08-07,39884,"Albany Waterfront Trail-Albany Bulb"
"950",2022-08-08,10039,"Albany Waterfront Trail-Albany Bulb"
"951",2022-08-09,9390,"Albany Waterfront Trail-Albany Bulb"
"952",2022-08-10,7751,"Albany Waterfront Trail-Albany Bulb"
"953",2022-08-11,11243,"Albany Waterfront Trail-Albany Bulb"
"954",2022-08-12,26589,"Albany Waterfront Trail-Albany Bulb"
"955",2022-08-13,44752,"Albany Waterfront Trail-Albany Bulb"
"956",2022-08-14,42902,"Albany Waterfront Trail-Albany Bulb"
"957",2022-08-15,12911,"Albany Waterfront Trail-Albany Bulb"
"958",2022-08-16,10932,"Albany Waterfront Trail-Albany Bulb"
"959",2022-08-17,12243,"Albany Waterfront Trail-Albany Bulb"
"960",2022-08-18,10821,"Albany Waterfront Trail-Albany Bulb"
"961",2022-08-19,11745,"Albany Waterfront Trail-Albany Bulb"
"962",2022-08-20,11844,"Albany Waterfront Trail-Albany Bulb"
"963",2022-08-21,14950,"Albany Waterfront Trail-Albany Bulb"
"964",2022-08-22,7912,"Albany Waterfront Trail-Albany Bulb"
"965",2022-08-23,8776,"Albany Waterfront Trail-Albany Bulb"
"966",2022-08-24,7693,"Albany Waterfront Trail-Albany Bulb"
"967",2022-08-25,7214,"Albany Waterfront Trail-Albany Bulb"
"968",2022-08-26,7880,"Albany Waterfront Trail-Albany Bulb"
"969",2022-08-27,12603,"Albany Waterfront Trail-Albany Bulb"
"970",2022-08-28,11832,"Albany Waterfront Trail-Albany Bulb"
"971",2022-08-29,6376,"Albany Waterfront Trail-Albany Bulb"
"972",2022-08-30,8087,"Albany Waterfront Trail-Albany Bulb"
"973",2022-08-31,7500,"Albany Waterfront Trail-Albany Bulb"
"974",2022-09-01,7849,"Albany Waterfront Trail-Albany Bulb"
"975",2022-09-02,9196,"Albany Waterfront Trail-Albany Bulb"
"976",2022-09-03,11232,"Albany Waterfront Trail-Albany Bulb"
"977",2022-09-04,10397,"Albany Waterfront Trail-Albany Bulb"
"978",2022-09-05,11262,"Albany Waterfront Trail-Albany Bulb"
"979",2022-09-06,7974,"Albany Waterfront Trail-Albany Bulb"
"980",2022-09-07,5140,"Albany Waterfront Trail-Albany Bulb"
"981",2022-09-08,6819,"Albany Waterfront Trail-Albany Bulb"
"982",2022-09-09,7818,"Albany Waterfront Trail-Albany Bulb"
"983",2022-09-10,9306,"Albany Waterfront Trail-Albany Bulb"
"984",2022-09-11,9695,"Albany Waterfront Trail-Albany Bulb"
"985",2022-09-12,7332,"Albany Waterfront Trail-Albany Bulb"
"986",2022-09-13,6800,"Albany Waterfront Trail-Albany Bulb"
"987",2022-09-14,7029,"Albany Waterfront Trail-Albany Bulb"
"988",2022-09-15,7900,"Albany Waterfront Trail-Albany Bulb"
"989",2022-09-16,8578,"Albany Waterfront Trail-Albany Bulb"
"990",2022-09-17,11890,"Albany Waterfront Trail-Albany Bulb"
"991",2022-09-18,9928,"Albany Waterfront Trail-Albany Bulb"
"992",2022-09-19,7391,"Albany Waterfront Trail-Albany Bulb"
"993",2022-09-20,6477,"Albany Waterfront Trail-Albany Bulb"
"994",2022-09-21,6152,"Albany Waterfront Trail-Albany Bulb"
"995",2022-09-22,7970,"Albany Waterfront Trail-Albany Bulb"
"996",2022-09-23,8428,"Albany Waterfront Trail-Albany Bulb"
"997",2022-09-24,11450,"Albany Waterfront Trail-Albany Bulb"
"998",2022-09-25,10300,"Albany Waterfront Trail-Albany Bulb"
"999",2022-09-26,6625,"Albany Waterfront Trail-Albany Bulb"
"1000",2022-09-27,6136,"Albany Waterfront Trail-Albany Bulb"
"1001",2022-09-28,7376,"Albany Waterfront Trail-Albany Bulb"
"1002",2022-09-29,7761,"Albany Waterfront Trail-Albany Bulb"
"1003",2022-09-30,7996,"Albany Waterfront Trail-Albany Bulb"
"1004",2022-10-01,10360,"Albany Waterfront Trail-Albany Bulb"
"1005",2022-10-02,9899,"Albany Waterfront Trail-Albany Bulb"
"1006",2022-10-03,4862,"Albany Waterfront Trail-Albany Bulb"
"1007",2022-10-04,5349,"Albany Waterfront Trail-Albany Bulb"
"1008",2022-10-05,8170,"Albany Waterfront Trail-Albany Bulb"
"1009",2022-10-06,6774,"Albany Waterfront Trail-Albany Bulb"
"1010",2022-10-07,18527,"Albany Waterfront Trail-Albany Bulb"
"1011",2022-10-08,37100,"Albany Waterfront Trail-Albany Bulb"
"1012",2022-10-09,36131,"Albany Waterfront Trail-Albany Bulb"
"1013",2022-10-10,7807,"Albany Waterfront Trail-Albany Bulb"
"1014",2022-10-11,6699,"Albany Waterfront Trail-Albany Bulb"
"1015",2022-10-12,6733,"Albany Waterfront Trail-Albany Bulb"
"1016",2022-10-13,5503,"Albany Waterfront Trail-Albany Bulb"
"1017",2022-10-14,8115,"Albany Waterfront Trail-Albany Bulb"
"1018",2022-10-15,8959,"Albany Waterfront Trail-Albany Bulb"
"1019",2022-10-16,8502,"Albany Waterfront Trail-Albany Bulb"
"1020",2022-10-17,7043,"Albany Waterfront Trail-Albany Bulb"
"1021",2022-10-18,6070,"Albany Waterfront Trail-Albany Bulb"
"1022",2022-10-19,5962,"Albany Waterfront Trail-Albany Bulb"
"1023",2022-10-20,6416,"Albany Waterfront Trail-Albany Bulb"
"1024",2022-10-21,6720,"Albany Waterfront Trail-Albany Bulb"
"1025",2022-10-22,9310,"Albany Waterfront Trail-Albany Bulb"
"1026",2022-10-23,10907,"Albany Waterfront Trail-Albany Bulb"
"1027",2022-10-24,8102,"Albany Waterfront Trail-Albany Bulb"
"1028",2022-10-25,6147,"Albany Waterfront Trail-Albany Bulb"
"1029",2022-10-26,6700,"Albany Waterfront Trail-Albany Bulb"
"1030",2022-10-27,6480,"Albany Waterfront Trail-Albany Bulb"
"1031",2022-10-28,10187,"Albany Waterfront Trail-Albany Bulb"
"1032",2022-10-29,10471,"Albany Waterfront Trail-Albany Bulb"
"1033",2022-10-30,12087,"Albany Waterfront Trail-Albany Bulb"
"1034",2022-10-31,6869,"Albany Waterfront Trail-Albany Bulb"
"1035",2022-11-01,5145,"Albany Waterfront Trail-Albany Bulb"
"1036",2022-11-02,5333,"Albany Waterfront Trail-Albany Bulb"
"1037",2022-11-03,5768,"Albany Waterfront Trail-Albany Bulb"
"1038",2022-11-04,8115,"Albany Waterfront Trail-Albany Bulb"
"1039",2022-11-05,10644,"Albany Waterfront Trail-Albany Bulb"
"1040",2022-11-06,11645,"Albany Waterfront Trail-Albany Bulb"
"1041",2022-11-07,5814,"Albany Waterfront Trail-Albany Bulb"
"1042",2022-11-08,5607,"Albany Waterfront Trail-Albany Bulb"
"1043",2022-11-09,5459,"Albany Waterfront Trail-Albany Bulb"
"1044",2022-11-10,5414,"Albany Waterfront Trail-Albany Bulb"
"1045",2022-11-11,8777,"Albany Waterfront Trail-Albany Bulb"
"1046",2022-11-12,8695,"Albany Waterfront Trail-Albany Bulb"
"1047",2022-11-13,10019,"Albany Waterfront Trail-Albany Bulb"
"1048",2022-11-14,5582,"Albany Waterfront Trail-Albany Bulb"
"1049",2022-11-15,7266,"Albany Waterfront Trail-Albany Bulb"
"1050",2022-11-16,6308,"Albany Waterfront Trail-Albany Bulb"
"1051",2022-11-17,6094,"Albany Waterfront Trail-Albany Bulb"
"1052",2022-11-18,7518,"Albany Waterfront Trail-Albany Bulb"
"1053",2022-11-19,8716,"Albany Waterfront Trail-Albany Bulb"
"1054",2022-11-20,8585,"Albany Waterfront Trail-Albany Bulb"
